2025-05-28 16:58:53.441130
"0.02161" LEYEZ="0.57736" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03119" REYEY="0.01972" REYEZ="0.57776" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.21774" FPOGY="0.06195" FPOGS="3278.61743" FPOGD="0.10034" FPOGID="6818" FPOGV="1" LPOGX="0.23202" LPOGY="0.09878" LPOGV="1" RPOGX="0.19867" RPOGY="-0.00109" RPOGV="1" BPOGX="0.21534" BPOGY="0.04885" BPOGV="1" LPCX="0.31083" LPCY="0.38478" LPD="24.35159" LPS="0.77108" LPV="1" RPCX="0.60718" RPCY="0.38148" RPD="22.65530" RPS="0.77108" RPV="1" LEYEX="-0.03960" LEYEY="0.01811" LEYEZ="0.56140" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02430" REYEY="0.01925" REYEZ="0.58078" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.57318" FPOGY="0.34117" FPOGS="3280.17773" FPOGD="0.20142" FPOGID="6822" FPOGV="1" LPOGX="0.59287" LPOGY="0.38315" LPOGV="1" RPOGX="0.57375" RPOGY="0.31858" RPOGV="1" BPOGX="0.58331" BPOGY="0.35086" BPOGV="1" LPCX="0.34084" LPCY="0.38856" LPD="21.74551" LPS="0.75759" LPV="1" RPCX="0.63984" RPCY="0.39665" RPD="21.59667" RPS="0.75759" RPV="1" LEYEX="-0.03437" LEYEY="0.01794" LEYEZ="0.56811" LPUPILD="0.00398" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57281" FPOGY="0.34139" FPOGS="3280.17773" FPOGD="0.20801" FPOGID="6822" FPOGV="1" LPOGX="0.56710" LPOGY="0.38074" LPOGV="1" RPOGX="0.55581" RPOGY="0.31576" RPOGV="1" BPOGX="0.56145" BPOGY="0.34825" BPOGV="1" LPCX="0.34084" LPCY="0.38844" LPD="21.31219" LPS="0.75759" LPV="1" RPCX="0.63989" RPCY="0.39666" RPD="21.46670" RPS="0.75759" RPV="1" LEYEX="-0.03437" LEYEY="0.01794" LEYEZ="0.56811" LPUPILD="0.00402" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57248" FPOGY="0.34141" FPOGS="3280.17773" FPOGD="0.21509" FPOGID="6822" FPOGV="1" LPOGX="0.56649" LPOGY="0.37694" LPOGV="1" RPOGX="0.55709" RPOGY="0.30704" RPOGV="1" BPOGX="0.56179" BPOGY="0.34199" BPOGV="1" LPCX="0.34096" LPCY="0.38852" LPD="21.66813" LPS="0.76184" LPV="1" RPCX="0.63998" RPCY="0.39669" RPD="21.69336" RPS="0.76618" RPV="1" LEYEX="-0.03488" LEYEY="0.01822" LEYEZ="0.57717" LPUPILD="0.00402" LPUPILV="1" REYEX="0.03081" REYEY="0.01685" REYEZ="0.58053" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57226" FPOGY="0.34104" FPOGS="3280.17773" FPOGD="0.22119" FPOGID="6822" FPOGV="1" LPOGX="0.56146" LPOGY="0.35513" LPOGV="1" RPOGX="0.56913" RPOGY="0.30248" RPOGV="1" BPOGX="0.56530" BPOGY="0.32881" BPOGV="1" LPCX="0.34114" LPCY="0.38845" LPD="21.73785" LPS="0.77043" LPV="1" RPCX="0.64005" RPCY="0.39669" RPD="21.77288" RPS="0.77478" RPV="1" LEYEX="-0.03488" LEYEY="0.01822" LEYEZ="0.57717" LPUPILD="0.00403" LPUPILV="1" REYEX="0.03081" REYEY="0.01685" REYEZ="0.58053" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57232" FPOGY="0.34054" FPOGS="3280.17773" FPOGD="0.22778" FPOGID="6822" FPOGV="1" LPOGX="0.56537" LPOGY="0.34537" LPOGV="1" RPOGX="0.58315" RPOGY="0.30165" RPOGV="1" BPOGX="0.57426" BPOGY="0.32351" BPOGV="1" LPCX="0.34122" LPCY="0.38842" LPD="21.57909" LPS="0.77903" LPV="1" RPCX="0.64022" RPCY="0.39688" RPD="21.94930" RPS="0.78338" RPV="1" LEYEX="-0.03488" LEYEY="0.01822" LEYEZ="0.57717" LPUPILD="0.00403" LPUPILV="1" REYEX="0.03081" REYEY="0.01685" REYEZ="0.58053" RPUPILD="0.00382" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57236" FPOGY="0.34011" FPOGS="3280.17773" FPOGD="0.23438" FPOGID="6822" FPOGV="1" LPOGX="0.56530" LPOGY="0.34496" LPOGV="1" RPOGX="0.58246" RPOGY="0.30553" RPOGV="1" BPOGX="0.57388" BPOGY="0.32524" BPOGV="1" LPCX="0.34114" LPCY="0.38856" LPD="21.82732" LPS="0.77948" LPV="1" RPCX="0.64038" RPCY="0.39678" RPD="21.72571" RPS="0.77948" RPV="1" LEYEX="-0.03351" LEYEY="0.01755" LEYEZ="0.55590" LPUPILD="0.00398" LPUPILV="1" REYEX="0.03042" REYEY="0.01665" REYEZ="0.57231" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57270" FPOGY="0.34004" FPOGS="3280.17773" FPOGD="0.24121" FPOGID="6822" FPOGV="1" LPOGX="0.57824" LPOGY="0.36290" LPOGV="1" RPOGX="0.59170" RPOGY="0.31194" RPOGV="1" BPOGX="0.58497" BPOGY="0.33742" BPOGV="1" LPCX="0.34124" LPCY="0.38865" LPD="22.06934" LPS="0.77134" LPV="1" RPCX="0.64043" RPCY="0.39682" RPD="21.51181" RPS="0.76699" RPV="1" LEYEX="-0.03351" LEYEY="0.01755" LEYEZ="0.55590" LPUPILD="0.00400" LPUPILV="1" REYEX="0.03042" REYEY="0.01665" REYEZ="0.57231" RPUPILD="0.00382" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57286" FPOGY="0.34027" FPOGS="3280.17773" FPOGD="0.24780" FPOGID="6822" FPOGV="1" LPOGX="0.58747" LPOGY="0.37525" LPOGV="1" RPOGX="0.56969" RPOGY="0.32238" RPOGV="1" BPOGX="0.57858" BPOGY="0.34882" BPOGV="1" LPCX="0.34129" LPCY="0.38860" LPD="21.97229" LPS="0.75885" LPV="1" RPCX="0.64049" RPCY="0.39677" RPD="21.74303" RPS="0.75450" RPV="1" LEYEX="-0.03351" LEYEY="0.01755" LEYEZ="0.55590" LPUPILD="0.00402" LPUPILV="1" REYEX="0.03042" REYEY="0.01665" REYEZ="0.57231" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57300" FPOGY="0.34070" FPOGS="3280.17773" FPOGD="0.25464" FPOGID="6822" FPOGV="1" LPOGX="0.58849" LPOGY="0.38303" LPOGV="1" RPOGX="0.56826" RPOGY="0.33105" RPOGV="1" BPOGX="0.57837" BPOGY="0.35704" BPOGV="1" LPCX="0.34143" LPCY="0.38862" LPD="22.28542" LPS="0.75025" LPV="1" RPCX="0.64054" RPCY="0.39668" RPD="21.61695" RPS="0.74590" RPV="1" LEYEX="-0.03374" LEYEY="0.01769" LEYEZ="0.56041" LPUPILD="0.00405" LPUPILV="1" REYEX="0.03031" REYEY="0.01655" REYEZ="0.56859" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57340" FPOGY="0.34113" FPOGS="3280.17773" FPOGD="0.26123" FPOGID="6822" FPOGV="1" LPOGX="0.59626" LPOGY="0.38525" LPOGV="1" RPOGX="0.58177" RPOGY="0.33046" RPOGV="1" BPOGX="0.58901" BPOGY="0.35785" BPOGV="1" LPCX="0.34166" LPCY="0.38852" LPD="21.99164" LPS="0.74980" LPV="1" RPCX="0.64084" RPCY="0.39680" RPD="21.77831" RPS="0.74980" RPV="1" LEYEX="-0.03374" LEYEY="0.01769" LEYEZ="0.56041" LPUPILD="0.00406" LPUPILV="1" REYEX="0.03031" REYEY="0.01655" REYEZ="0.56859" RPUPILD="0.00384" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57354" FPOGY="0.34155" FPOGS="3280.17773" FPOGD="0.26782" FPOGID="6822" FPOGV="1" LPOGX="0.59711" LPOGY="0.38480" LPOGV="1" RPOGX="0.56135" RPOGY="0.33223" RPOGV="1" BPOGX="0.57923" BPOGY="0.35851" BPOGV="1" LPCX="0.34163" LPCY="0.38855" LPD="21.95325" LPS="0.75369" LPV="1" RPCX="0.64087" RPCY="0.39679" RPD="21.65318" RPS="0.75369" RPV="1" LEYEX="-0.03374" LEYEY="0.01769" LEYEZ="0.56041" LPUPILD="0.00410" LPUPILV="1" REYEX="0.03031" REYEY="0.01655" REYEZ="0.56859" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57368" FPOGY="0.34187" FPOGS="3280.17773" FPOGD="0.27466" FPOGID="6822" FPOGV="1" LPOGX="0.59670" LPOGY="0.38129" LPOGV="1" RPOGX="0.56196" RPOGY="0.32835" RPOGV="1" BPOGX="0.57933" BPOGY="0.35482" BPOGV="1" LPCX="0.34162" LPCY="0.38839" LPD="21.62840" LPS="0.75759" LPV="1" RPCX="0.64097" RPCY="0.39689" RPD="21.84739" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00412" LPUPILV="1" REYEX="0.03031" REYEY="0.01650" REYEZ="0.56859" RPUPILD="0.00387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57336" FPOGY="0.34226" FPOGS="3280.17773" FPOGD="0.28125" FPOGID="6822" FPOGV="1" LPOGX="0.55211" LPOGY="0.37551" LPOGV="1" RPOGX="0.56787" RPOGY="0.34149" RPOGV="1" BPOGX="0.55999" BPOGY="0.35850" BPOGV="1" LPCX="0.34184" LPCY="0.38838" LPD="21.94984" LPS="0.75759" LPV="1" RPCX="0.64089" RPCY="0.39680" RPD="21.73191" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00406" LPUPILV="1" REYEX="0.03031" REYEY="0.01650" REYEZ="0.56859" RPUPILD="0.00388" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57314" FPOGY="0.34211" FPOGS="3280.17773" FPOGD="0.28784" FPOGID="6822" FPOGV="1" LPOGX="0.55520" LPOGY="0.37814" LPOGV="1" RPOGX="0.57149" RPOGY="0.29326" RPOGV="1" BPOGX="0.56335" BPOGY="0.33570" BPOGV="1" LPCX="0.34190" LPCY="0.38838" LPD="21.84497" LPS="0.75759" LPV="1" RPCX="0.64089" RPCY="0.39680" RPD="21.73191" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00409" LPUPILV="1" REYEX="0.03031" REYEY="0.01650" REYEZ="0.56859" RPUPILD="0.00388" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57292" FPOGY="0.34196" FPOGS="3280.17773" FPOGD="0.29492" FPOGID="6822" FPOGV="1" LPOGX="0.55520" LPOGY="0.37814" LPOGV="1" RPOGX="0.57149" RPOGY="0.29326" RPOGV="1" BPOGX="0.56335" BPOGY="0.33570" BPOGV="1" LPCX="0.34189" LPCY="0.38857" LPD="22.07440" LPS="0.75759" LPV="1" RPCX="0.64091" RPCY="0.39680" RPD="21.53055" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00410" LPUPILV="1" REYEX="0.03031" REYEY="0.01646" REYEZ="0.56859" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57290" FPOGY="0.34194" FPOGS="3280.17773" FPOGD="0.30151" FPOGID="6822" FPOGV="1" LPOGX="0.56474" LPOGY="0.38350" LPOGV="1" RPOGX="0.57955" RPOGY="0.29848" RPOGV="1" BPOGX="0.57215" BPOGY="0.34099" BPOGV="1" LPCX="0.34194" LPCY="0.38883" LPD="23.00862" LPS="0.75759" LPV="1" RPCX="0.64127" RPCY="0.39699" RPD="21.69512" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00403" LPUPILV="1" REYEX="0.03031" REYEY="0.01646" REYEZ="0.56859" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57288" FPOGY="0.34152" FPOGS="3280.17773" FPOGD="0.30835" FPOGID="6822" FPOGV="1" LPOGX="0.56330" LPOGY="0.33400" LPOGV="1" RPOGX="0.58078" RPOGY="0.30983" RPOGV="1" BPOGX="0.57204" BPOGY="0.32192" BPOGV="1" LPCX="0.34197" LPCY="0.38877" LPD="23.15114" LPS="0.75759" LPV="1" RPCX="0.64122" RPCY="0.39735" RPD="22.51752" RPS="0.75759" RPV="1" LEYEX="-0.03366" LEYEY="0.01770" LEYEZ="0.56048" LPUPILD="0.00405" LPUPILV="1" REYEX="0.03031" REYEY="0.01646" REYEZ="0.56859" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57286" FPOGY="0.34111" FPOGS="3280.17773" FPOGD="0.31470" FPOGID="6822" FPOGV="1" LPOGX="0.56330" LPOGY="0.33400" LPOGV="1" RPOGX="0.58078" RPOGY="0.30983" RPOGV="1" BPOGX="0.57204" BPOGY="0.32192" BPOGV="1" LPCX="0.34203" LPCY="0.38878" LPD="22.99460" LPS="0.75759" LPV="1" RPCX="0.64139" RPCY="0.39759" RPD="22.62739" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00405" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57335" FPOGY="0.34057" FPOGS="3280.17773" FPOGD="0.32178" FPOGID="6822" FPOGV="1" LPOGX="0.57033" LPOGY="0.35200" LPOGV="1" RPOGX="0.59035" RPOGY="0.31766" RPOGV="1" BPOGX="0.58034" BPOGY="0.33483" BPOGV="1" LPCX="0.34181" LPCY="0.38919" LPD="23.28661" LPS="0.75759" LPV="1" RPCX="0.64142" RPCY="0.39756" RPD="22.97362" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00416" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57385" FPOGY="0.34007" FPOGS="3280.17773" FPOGD="0.32837" FPOGID="6822" FPOGV="1" LPOGX="0.56828" LPOGY="0.35668" LPOGV="1" RPOGX="0.58804" RPOGY="0.32500" RPOGV="1" BPOGX="0.57816" BPOGY="0.34084" BPOGV="1" LPCX="0.34167" LPCY="0.38927" LPD="23.26530" LPS="0.75759" LPV="1" RPCX="0.64141" RPCY="0.39765" RPD="22.67611" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00410" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57436" FPOGY="0.33960" FPOGS="3280.17773" FPOGD="0.33496" FPOGID="6822" FPOGV="1" LPOGX="0.56828" LPOGY="0.35668" LPOGV="1" RPOGX="0.58804" RPOGY="0.32500" RPOGV="1" BPOGX="0.57816" BPOGY="0.34084" BPOGV="1" LPCX="0.34170" LPCY="0.38921" LPD="23.28313" LPS="0.75759" LPV="1" RPCX="0.64143" RPCY="0.39763" RPD="22.96146" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57488" FPOGY="0.33922" FPOGS="3280.17773" FPOGD="0.34131" FPOGID="6822" FPOGV="1" LPOGX="0.57149" LPOGY="0.35721" LPOGV="1" RPOGX="0.59474" RPOGY="0.32752" RPOGV="1" BPOGX="0.58311" BPOGY="0.34237" BPOGV="1" LPCX="0.34183" LPCY="0.38921" LPD="23.11321" LPS="0.75759" LPV="1" RPCX="0.64156" RPCY="0.39765" RPD="23.11749" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57512" FPOGY="0.33867" FPOGS="3280.17773" FPOGD="0.34839" FPOGID="6822" FPOGV="1" LPOGX="0.57238" LPOGY="0.36249" LPOGV="1" RPOGX="0.59382" RPOGY="0.32629" RPOGV="1" BPOGX="0.58310" BPOGY="0.34439" BPOGV="1" LPCX="0.34182" LPCY="0.38921" LPD="23.17923" LPS="0.75759" LPV="1" RPCX="0.64156" RPCY="0.39769" RPD="22.85884" RPS="0.75759" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03073" REYEY="0.01664" REYEZ="0.57484" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57537" FPOGY="0.33791" FPOGS="3280.17773" FPOGD="0.35498" FPOGID="6822" FPOGV="1" LPOGX="0.57238" LPOGY="0.36249" LPOGV="1" RPOGX="0.59468" RPOGY="0.32196" RPOGV="1" BPOGX="0.58353" BPOGY="0.34223" BPOGV="1" LPCX="0.34187" LPCY="0.38936" LPD="23.61132" LPS="0.75759" LPV="1" RPCX="0.64156" RPCY="0.39769" RPD="22.85884" RPS="0.76193" RPV="1" LEYEX="-0.03370" LEYEY="0.01772" LEYEZ="0.56263" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57574" FPOGY="0.33731" FPOGS="3280.17773" FPOGD="0.36157" FPOGID="6822" FPOGV="1" LPOGX="0.57512" LPOGY="0.36253" LPOGV="1" RPOGX="0.57476" RPOGY="0.31675" RPOGV="1" BPOGX="0.57494" BPOGY="0.33964" BPOGV="1" LPCX="0.34194" LPCY="0.38941" LPD="23.73628" LPS="0.76193" LPV="1" RPCX="0.64159" RPCY="0.39769" RPD="23.09223" RPS="0.76628" RPV="1" LEYEX="-0.03370" LEYEY="0.01772" LEYEZ="0.56263" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57588" FPOGY="0.33692" FPOGS="3280.17773" FPOGD="0.37036" FPOGID="6822" FPOGV="1" LPOGX="0.57031" LPOGY="0.35004" LPOGV="1" RPOGX="0.57517" RPOGY="0.31602" RPOGV="1" BPOGX="0.57274" BPOGY="0.33303" BPOGV="1" LPCX="0.34197" LPCY="0.38938" LPD="23.69264" LPS="0.76628" LPV="1" RPCX="0.64160" RPCY="0.39771" RPD="23.07421" RPS="0.77063" RPV="1" LEYEX="-0.03370" LEYEY="0.01772" LEYEZ="0.56263" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57604" FPOGY="0.33632" FPOGS="3280.17773" FPOGD="0.37549" FPOGID="6822" FPOGV="1" LPOGX="0.56911" LPOGY="0.34210" LPOGV="1" RPOGX="0.57664" RPOGY="0.30747" RPOGV="1" BPOGX="0.57288" BPOGY="0.32479" BPOGV="1" LPCX="0.34191" LPCY="0.38933" LPD="23.64413" LPS="0.77488" LPV="1" RPCX="0.64161" RPCY="0.39769" RPD="23.20488" RPS="0.77923" RPV="1" LEYEX="-0.03476" LEYEY="0.01826" LEYEZ="0.57958" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57582" FPOGY="0.33651" FPOGS="3280.17773" FPOGD="0.38184" FPOGID="6822" FPOGV="1" LPOGX="0.57342" LPOGY="0.35749" LPOGV="1" RPOGX="0.57740" RPOGY="0.30596" RPOGV="1" BPOGX="0.57541" BPOGY="0.33173" BPOGV="1" LPCX="0.34187" LPCY="0.38939" LPD="23.66629" LPS="0.78348" LPV="1" RPCX="0.64163" RPCY="0.39767" RPD="23.27734" RPS="0.78348" RPV="1" LEYEX="-0.03476" LEYEY="0.01826" LEYEZ="0.57958" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57584" FPOGY="0.33647" FPOGS="3280.17773" FPOGD="0.38892" FPOGID="6822" FPOGV="1" LPOGX="0.57151" LPOGY="0.34908" LPOGV="1" RPOGX="0.58350" RPOGY="0.30015" RPOGV="1" BPOGX="0.57751" BPOGY="0.32462" BPOGV="1" LPCX="0.34185" LPCY="0.38936" LPD="23.71676" LPS="0.78772" LPV="1" RPCX="0.64164" RPCY="0.39769" RPD="23.30408" RPS="0.78772" RPV="1" LEYEX="-0.03476" LEYEY="0.01826" LEYEZ="0.57958" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57585" FPOGY="0.33639" FPOGS="3280.17773" FPOGD="0.39575" FPOGID="6822" FPOGV="1" LPOGX="0.57151" LPOGY="0.34908" LPOGV="1" RPOGX="0.58350" RPOGY="0.30015" RPOGV="1" BPOGX="0.57751" BPOGY="0.32462" BPOGV="1" LPCX="0.34181" LPCY="0.38940" LPD="23.65593" LPS="0.78772" LPV="1" RPCX="0.64164" RPCY="0.39769" RPD="23.30408" RPS="0.78772" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00425" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57584" FPOGY="0.33620" FPOGS="3280.17773" FPOGD="0.40283" FPOGID="6822" FPOGV="1" LPOGX="0.56747" LPOGY="0.35210" LPOGV="1" RPOGX="0.57812" RPOGY="0.30221" RPOGV="1" BPOGX="0.57279" BPOGY="0.32715" BPOGV="1" LPCX="0.34179" LPCY="0.38942" LPD="23.83032" LPS="0.78348" LPV="1" RPCX="0.64158" RPCY="0.39757" RPD="23.28828" RPS="0.78348" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57567" FPOGY="0.33590" FPOGS="3280.17773" FPOGD="0.40894" FPOGID="6822" FPOGV="1" LPOGX="0.56261" LPOGY="0.35534" LPOGV="1" RPOGX="0.57539" RPOGY="0.31256" RPOGV="1" BPOGX="0.56900" BPOGY="0.33395" BPOGV="1" LPCX="0.34178" LPCY="0.38943" LPD="23.73887" LPS="0.77923" LPV="1" RPCX="0.64162" RPCY="0.39764" RPD="23.32511" RPS="0.77923" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57549" FPOGY="0.33577" FPOGS="3280.17773" FPOGD="0.41602" FPOGID="6822" FPOGV="1" LPOGX="0.56323" LPOGY="0.35917" LPOGV="1" RPOGX="0.57467" RPOGY="0.31675" RPOGV="1" BPOGX="0.56895" BPOGY="0.33796" BPOGV="1" LPCX="0.34184" LPCY="0.38946" LPD="23.85394" LPS="0.77498" LPV="1" RPCX="0.64157" RPCY="0.39762" RPD="23.40441" RPS="0.77498" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00428" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57539" FPOGY="0.33589" FPOGS="3280.17773" FPOGD="0.42236" FPOGID="6822" FPOGV="1" LPOGX="0.56239" LPOGY="0.36620" LPOGV="1" RPOGX="0.59616" RPOGY="0.30527" RPOGV="1" BPOGX="0.57928" BPOGY="0.33573" BPOGV="1" LPCX="0.34176" LPCY="0.38950" LPD="24.04416" LPS="0.77498" LPV="1" RPCX="0.64150" RPCY="0.39763" RPD="23.55247" RPS="0.77498" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00428" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57538" FPOGY="0.33585" FPOGS="3280.17773" FPOGD="0.42920" FPOGID="6822" FPOGV="1" LPOGX="0.55954" LPOGY="0.35878" LPOGV="1" RPOGX="0.59596" RPOGY="0.31145" RPOGV="1" BPOGX="0.57775" BPOGY="0.33512" BPOGV="1" LPCX="0.34179" LPCY="0.38948" LPD="23.91978" LPS="0.77498" LPV="1" RPCX="0.64154" RPCY="0.39760" RPD="23.44865" RPS="0.77498" RPV="1" LEYEX="-0.03413" LEYEY="0.01791" LEYEZ="0.56843" LPUPILD="0.00430" LPUPILV="1" REYEX="0.03097" REYEY="0.01675" REYEZ="0.57862" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
