2025-05-27 12:22:09.792157
" REYEZ="1.18069" RPUPILD="0.00702" RPUPILV="0" BKID="87" BKDUR="0.00000" BKPMIN="45" />
<REC FPOGX="1.86744" FPOGY="0.88593" FPOGS="120.46797" FPOGD="0.08691" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.80733" RPOGY="0.94914" RPOGV="1" BPOGX="1.80733" BPOGY="0.94914" BPOGV="1" LPCX="0.41328" LPCY="0.79653" LPD="31.53761" LPS="3.48003" LPV="1" RPCX="0.63359" RPCY="0.79331" RPD="31.81544" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00777" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86597" FPOGY="0.89016" FPOGS="120.46797" FPOGD="0.09332" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.84540" RPOGY="0.94932" RPOGV="1" BPOGX="1.84540" BPOGY="0.94932" BPOGV="1" LPCX="0.41337" LPCY="0.79653" LPD="31.50848" LPS="3.48003" LPV="1" RPCX="0.63368" RPCY="0.79329" RPD="31.67773" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00743" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86562" FPOGY="0.89496" FPOGS="120.46797" FPOGD="0.10017" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.86026" RPOGY="0.96706" RPOGV="1" BPOGX="1.86026" BPOGY="0.96706" BPOGV="1" LPCX="0.41341" LPCY="0.79653" LPD="31.41454" LPS="3.48003" LPV="1" RPCX="0.63374" RPCY="0.79329" RPD="31.57189" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00745" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86530" FPOGY="0.89920" FPOGS="120.46797" FPOGD="0.10699" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.86026" RPOGY="0.96706" RPOGV="1" BPOGX="1.86026" BPOGY="0.96706" BPOGV="1" LPCX="0.41343" LPCY="0.79653" LPD="31.37354" LPS="3.48003" LPV="1" RPCX="0.63374" RPCY="0.79329" RPD="31.57189" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00745" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86612" FPOGY="0.90085" FPOGS="120.46797" FPOGD="0.11366" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87996" RPOGY="0.92893" RPOGV="1" BPOGX="1.87996" BPOGY="0.92893" BPOGV="1" LPCX="0.41351" LPCY="0.79649" LPD="31.61834" LPS="3.48003" LPV="1" RPCX="0.63385" RPCY="0.79331" RPD="31.91936" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00748" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85569" FPOGY="0.93114" FPOGS="120.46797" FPOGD="0.11366" FPOGID="559" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.79264" RPOGY="0.94517" RPOGV="1" BPOGX="1.79264" BPOGY="0.94517" BPOGV="1" LPCX="0.41360" LPCY="0.79643" LPD="31.54058" LPS="3.48003" LPV="1" RPCX="0.63398" RPCY="0.79328" RPD="31.67834" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00743" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.82416" FPOGY="0.93816" FPOGS="120.46797" FPOGD="0.11366" FPOGID="559" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.79264" RPOGY="0.94517" RPOGV="1" BPOGX="1.79264" BPOGY="0.94517" BPOGV="1" LPCX="0.41360" LPCY="0.79644" LPD="31.55870" LPS="3.48003" LPV="1" RPCX="0.63398" RPCY="0.79328" RPD="31.67834" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.84121" FPOGY="0.93979" FPOGS="120.46797" FPOGD="0.11366" FPOGID="559" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87531" RPOGY="0.94307" RPOGV="1" BPOGX="1.87531" BPOGY="0.94307" BPOGV="1" LPCX="0.41366" LPCY="0.79637" LPD="31.55005" LPS="3.48003" LPV="1" RPCX="0.63418" RPCY="0.79324" RPD="31.49016" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00781" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85492" FPOGY="0.93219" FPOGS="120.58854" FPOGD="0.01971" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.89606" RPOGY="0.90937" RPOGV="1" BPOGX="1.89606" BPOGY="0.90937" BPOGV="1" LPCX="0.41372" LPCY="0.79635" LPD="31.56333" LPS="3.48003" LPV="1" RPCX="0.63422" RPCY="0.79319" RPD="31.49439" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00738" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86315" FPOGY="0.92762" FPOGS="120.58854" FPOGD="0.02648" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.89606" RPOGY="0.90937" RPOGV="1" BPOGX="1.89606" BPOGY="0.90937" BPOGV="1" LPCX="0.41374" LPCY="0.79631" LPD="31.61903" LPS="3.48003" LPV="1" RPCX="0.63423" RPCY="0.79319" RPD="31.51736" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00737" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85555" FPOGY="0.92498" FPOGS="120.58854" FPOGD="0.03315" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.81757" RPOGY="0.91176" RPOGV="1" BPOGX="1.81757" BPOGY="0.91176" BPOGV="1" LPCX="0.41393" LPCY="0.79621" LPD="31.54231" LPS="3.48003" LPV="1" RPCX="0.63442" RPCY="0.79320" RPD="31.58412" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00780" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85354" FPOGY="0.91986" FPOGS="120.58854" FPOGD="0.04060" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.84148" RPOGY="0.88911" RPOGV="1" BPOGX="1.84148" BPOGY="0.88911" BPOGV="1" LPCX="0.41399" LPCY="0.79623" LPD="31.51389" LPS="3.48003" LPV="1" RPCX="0.63445" RPCY="0.79320" RPD="31.73608" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00777" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85203" FPOGY="0.91601" FPOGS="120.58854" FPOGD="0.04656" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.84148" RPOGY="0.88911" RPOGV="1" BPOGX="1.84148" BPOGY="0.88911" BPOGV="1" LPCX="0.41401" LPCY="0.79620" LPD="31.56151" LPS="3.48003" LPV="1" RPCX="0.63448" RPCY="0.79322" RPD="31.62831" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85397" FPOGY="0.90731" FPOGS="120.58854" FPOGD="0.05347" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.86946" RPOGY="0.83765" RPOGV="1" BPOGX="1.86946" BPOGY="0.83765" BPOGV="1" LPCX="0.41423" LPCY="0.79601" LPD="31.51077" LPS="3.48003" LPV="1" RPCX="0.63466" RPCY="0.79299" RPD="31.73925" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00733" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00779" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.85995" FPOGY="0.90296" FPOGS="120.58854" FPOGD="0.06026" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="1" BPOGX="1.91377" BPOGY="0.86386" BPOGV="1" LPCX="0.41419" LPCY="0.79614" LPD="31.08910" LPS="3.48003" LPV="1" RPCX="0.63473" RPCY="0.79303" RPD="31.78780" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00725" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00768" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86484" FPOGY="0.89941" FPOGS="120.58854" FPOGD="0.06667" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="1" BPOGX="1.91377" BPOGY="0.86386" BPOGV="1" LPCX="0.41427" LPCY="0.79596" LPD="31.17990" LPS="3.48003" LPV="1" RPCX="0.63475" RPCY="0.79302" RPD="31.69596" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00727" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00768" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86484" FPOGY="0.89941" FPOGS="120.58854" FPOGD="0.07367" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41439" LPCY="0.79734" LPD="26.38042" LPS="3.48003" LPV="1" RPCX="0.63443" RPCY="0.79477" RPD="28.44465" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00696" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00707" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86484" FPOGY="0.89941" FPOGS="120.58854" FPOGD="0.08006" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41485" LPCY="0.80099" LPD="16.83283" LPS="3.48003" LPV="1" RPCX="0.63396" RPCY="0.79673" RPD="22.79139" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00632" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00665" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86484" FPOGY="0.89941" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="1" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86576" FPOGY="0.89623" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86576" FPOGY="0.89623" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86576" FPOGY="0.89623" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="120.58854" FPOGD="0.08691" FPOGID="560" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.91377" RPOGY="0.86386" RPOGV="0" BPOGX="1.91377" BPOGY="0.86386" BPOGV="0" LPCX="0.41430" LPCY="0.80094" LPD="16.60216" LPS="3.48003" LPV="0" RPCX="0.63427" RPCY="0.79725" RPD="21.52110" RPS="3.48003" RPV="0" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00615" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00661" RPUPILV="0" BKID="89" BKDUR="0.00000" BKPMIN="47" />
