2025-05-22 11:29:30.322149
-0.00225" LEYEZ="0.68092" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04246" REYEY="-0.00552" REYEZ="0.67569" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="0" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="1" /> 
<REC FPOGX="0.45008" FPOGY="0.39310" FPOGS="1429.99683" FPOGD="0.38220" FPOGID="1910" FPOGV="0" LPOGX="0.36634" LPOGY="0.30663" LPOGV="1" RPOGX="0.35254" RPOGY="0.24174" RPOGV="1" BPOGX="0.35944" BPOGY="0.27419" BPOGV="1" LPCX="0.40556" LPCY="0.49404" LPD="30.77041" LPS="1.10645" LPV="1" RPCX="0.64931" RPCY="0.50758" RPD="30.39231" RPS="1.09729" RPV="1" LEYEX="-0.02424" LEYEY="-0.00021" LEYEZ="0.68796" LPUPILD="0.00659" LPUPILV="1" REYEX="0.00000" REYEY="0.00000" REYEZ="0.00000" RPUPILD="0.00654" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="14" /> 
<REC FPOGX="0.34636" FPOGY="0.38635" FPOGS="1438.09546" FPOGD="0.05469" FPOGID="1946" FPOGV="1" LPOGX="0.43945" LPOGY="0.39768" LPOGV="1" RPOGX="0.31350" RPOGY="0.34071" RPOGV="1" BPOGX="0.37647" BPOGY="0.36920" BPOGV="1" LPCX="0.40294" LPCY="0.49971" LPD="30.65701" LPS="1.14401" LPV="1" RPCX="0.64709" RPCY="0.51334" RPD="28.68716" RPS="1.15449" RPV="1" LEYEX="-0.02729" LEYEY="-0.00096" LEYEZ="0.75514" LPUPILD="0.00647" LPUPILV="1" REYEX="0.04139" REYEY="-0.00414" REYEZ="0.72629" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34759" FPOGY="0.38561" FPOGS="1438.09546" FPOGD="0.06079" FPOGID="1946" FPOGV="1" LPOGX="0.38007" LPOGY="0.43798" LPOGV="1" RPOGX="0.33733" RPOGY="0.31989" RPOGV="1" BPOGX="0.35870" BPOGY="0.37893" BPOGV="1" LPCX="0.40317" LPCY="0.49960" LPD="30.55770" LPS="1.17368" LPV="1" RPCX="0.64729" RPCY="0.51331" RPD="29.00132" RPS="1.18416" RPV="1" LEYEX="-0.02729" LEYEY="-0.00096" LEYEZ="0.75514" LPUPILD="0.00649" LPUPILV="1" REYEX="0.04139" REYEY="-0.00414" REYEZ="0.72629" RPUPILD="0.00601" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34770" FPOGY="0.38264" FPOGS="1438.09546" FPOGD="0.06702" FPOGID="1946" FPOGV="1" LPOGX="0.37002" LPOGY="0.41929" LPOGV="1" RPOGX="0.32742" RPOGY="0.28646" RPOGV="1" BPOGX="0.34872" BPOGY="0.35287" BPOGV="1" LPCX="0.40317" LPCY="0.49959" LPD="30.54369" LPS="1.20335" LPV="1" RPCX="0.64729" RPCY="0.51332" RPD="28.97553" RPS="1.21383" RPV="1" LEYEX="-0.02729" LEYEY="-0.00096" LEYEZ="0.75514" LPUPILD="0.00649" LPUPILV="1" REYEX="0.04139" REYEY="-0.00414" REYEZ="0.72629" RPUPILD="0.00602" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34755" FPOGY="0.37949" FPOGS="1438.09546" FPOGD="0.07397" FPOGID="1946" FPOGV="1" LPOGX="0.36518" LPOGY="0.40940" LPOGV="1" RPOGX="0.32666" RPOGY="0.28044" RPOGV="1" BPOGX="0.34592" BPOGY="0.34492" BPOGV="1" LPCX="0.40317" LPCY="0.49959" LPD="30.56523" LPS="1.22279" LPV="1" RPCX="0.64730" RPCY="0.51333" RPD="29.05986" RPS="1.22279" RPV="1" LEYEX="-0.02553" LEYEY="-0.00090" LEYEZ="0.70778" LPUPILD="0.00649" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00601" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34801" FPOGY="0.37743" FPOGS="1438.09546" FPOGD="0.08093" FPOGID="1946" FPOGV="1" LPOGX="0.37199" LPOGY="0.40757" LPOGV="1" RPOGX="0.33499" RPOGY="0.29766" RPOGV="1" BPOGX="0.35349" BPOGY="0.35262" BPOGV="1" LPCX="0.40320" LPCY="0.49957" LPD="30.56390" LPS="1.21255" LPV="1" RPCX="0.64736" RPCY="0.51329" RPD="28.94499" RPS="1.20208" RPV="1" LEYEX="-0.02553" LEYEY="-0.00090" LEYEZ="0.70778" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00606" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34884" FPOGY="0.37615" FPOGS="1438.09546" FPOGD="0.08765" FPOGID="1946" FPOGV="1" LPOGX="0.37943" LPOGY="0.41153" LPOGV="1" RPOGX="0.33983" RPOGY="0.30756" RPOGV="1" BPOGX="0.35963" BPOGY="0.35954" BPOGV="1" LPCX="0.40322" LPCY="0.49952" LPD="30.69903" LPS="1.19184" LPV="1" RPCX="0.64739" RPCY="0.51332" RPD="29.06592" RPS="1.18136" RPV="1" LEYEX="-0.02553" LEYEY="-0.00090" LEYEZ="0.70778" LPUPILD="0.00650" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00604" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.34987" FPOGY="0.37622" FPOGS="1438.09546" FPOGD="0.09424" FPOGID="1946" FPOGV="1" LPOGX="0.38667" LPOGY="0.42701" LPOGV="1" RPOGX="0.34213" RPOGY="0.32747" RPOGV="1" BPOGX="0.36440" BPOGY="0.37724" BPOGV="1" LPCX="0.40324" LPCY="0.49955" LPD="30.59704" LPS="1.16216" LPV="1" RPCX="0.64741" RPCY="0.51330" RPD="28.92075" RPS="1.15169" RPV="1" LEYEX="-0.02468" LEYEY="-0.00082" LEYEZ="0.68575" LPUPILD="0.00650" LPUPILV="1" REYEX="0.03938" REYEY="-0.00388" REYEZ="0.69010" RPUPILD="0.00604" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35123" FPOGY="0.37707" FPOGS="1438.09546" FPOGD="0.10132" FPOGID="1946" FPOGV="1" LPOGX="0.39387" LPOGY="0.44326" LPOGV="1" RPOGX="0.34917" RPOGY="0.33646" RPOGV="1" BPOGX="0.37152" BPOGY="0.38986" BPOGV="1" LPCX="0.40327" LPCY="0.49954" LPD="30.62881" LPS="1.14273" LPV="1" RPCX="0.64745" RPCY="0.51335" RPD="29.06130" RPS="1.14273" RPV="1" LEYEX="-0.02468" LEYEY="-0.00082" LEYEZ="0.68575" LPUPILD="0.00648" LPUPILV="1" REYEX="0.03938" REYEY="-0.00388" REYEZ="0.69010" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35276" FPOGY="0.37822" FPOGS="1438.09546" FPOGD="0.10815" FPOGID="1946" FPOGV="1" LPOGX="0.39961" LPOGY="0.44709" LPOGV="1" RPOGX="0.35498" RPOGY="0.34592" RPOGV="1" BPOGX="0.37729" BPOGY="0.39650" BPOGV="1" LPCX="0.40327" LPCY="0.49954" LPD="30.62881" LPS="1.13377" LPV="1" RPCX="0.64744" RPCY="0.51332" RPD="28.97739" RPS="1.13377" RPV="1" LEYEX="-0.02468" LEYEY="-0.00082" LEYEZ="0.68575" LPUPILD="0.00648" LPUPILV="1" REYEX="0.03938" REYEY="-0.00388" REYEZ="0.69010" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35422" FPOGY="0.37970" FPOGS="1438.09546" FPOGD="0.11511" FPOGID="1946" FPOGV="1" LPOGX="0.40175" LPOGY="0.45176" LPOGV="1" RPOGX="0.35622" RPOGY="0.35795" RPOGV="1" BPOGX="0.37898" BPOGY="0.40486" BPOGV="1" LPCX="0.40326" LPCY="0.49953" LPD="30.65736" LPS="1.12481" LPV="1" RPCX="0.64747" RPCY="0.51333" RPD="28.87856" RPS="1.11565" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00648" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35535" FPOGY="0.38108" FPOGS="1438.09546" FPOGD="0.12134" FPOGID="1946" FPOGV="1" LPOGX="0.39815" LPOGY="0.45402" LPOGV="1" RPOGX="0.35323" RPOGY="0.35788" RPOGV="1" BPOGX="0.37569" BPOGY="0.40595" BPOGV="1" LPCX="0.40324" LPCY="0.49953" LPD="30.64276" LPS="1.11565" LPV="1" RPCX="0.64747" RPCY="0.51335" RPD="28.84601" RPS="1.10648" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00649" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35650" FPOGY="0.38304" FPOGS="1438.09546" FPOGD="0.12878" FPOGID="1946" FPOGV="1" LPOGX="0.40039" LPOGY="0.46564" LPOGV="1" RPOGX="0.35629" RPOGY="0.37483" RPOGV="1" BPOGX="0.37834" BPOGY="0.42023" BPOGV="1" LPCX="0.40323" LPCY="0.49951" LPD="30.67808" LPS="1.10648" LPV="1" RPCX="0.64748" RPCY="0.51339" RPD="28.73030" RPS="1.09731" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00649" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35760" FPOGY="0.38506" FPOGS="1438.09546" FPOGD="0.13464" FPOGID="1946" FPOGV="1" LPOGX="0.40264" LPOGY="0.47039" LPOGV="1" RPOGX="0.35693" RPOGY="0.38087" RPOGV="1" BPOGX="0.37978" BPOGY="0.42563" BPOGV="1" LPCX="0.40322" LPCY="0.49949" LPD="30.76900" LPS="1.09731" LPV="1" RPCX="0.64750" RPCY="0.51340" RPD="28.79123" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00648" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35870" FPOGY="0.38689" FPOGS="1438.09546" FPOGD="0.14124" FPOGID="1946" FPOGV="1" LPOGX="0.40540" LPOGY="0.47282" LPOGV="1" RPOGX="0.35809" RPOGY="0.37759" RPOGV="1" BPOGX="0.38174" BPOGY="0.42521" BPOGV="1" LPCX="0.40320" LPCY="0.49953" LPD="30.64220" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51340" RPD="28.76578" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.35975" FPOGY="0.38838" FPOGS="1438.09546" FPOGD="0.14807" FPOGID="1946" FPOGV="1" LPOGX="0.40693" LPOGY="0.46700" LPOGV="1" RPOGX="0.35878" RPOGY="0.37537" RPOGV="1" BPOGX="0.38285" BPOGY="0.42119" BPOGV="1" LPCX="0.40323" LPCY="0.49951" LPD="30.67808" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51334" RPD="28.68352" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00649" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36071" FPOGY="0.38975" FPOGS="1438.09546" FPOGD="0.15454" FPOGID="1946" FPOGV="1" LPOGX="0.40693" LPOGY="0.46700" LPOGV="1" RPOGX="0.35878" RPOGY="0.37537" RPOGV="1" BPOGX="0.38285" BPOGY="0.42119" BPOGV="1" LPCX="0.40323" LPCY="0.49950" LPD="30.73407" LPS="1.08815" LPV="1" RPCX="0.64748" RPCY="0.51337" RPD="28.76082" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00648" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36153" FPOGY="0.38981" FPOGS="1438.09546" FPOGD="0.16113" FPOGID="1946" FPOGV="1" LPOGX="0.40909" LPOGY="0.41197" LPOGV="1" RPOGX="0.35333" RPOGY="0.37077" RPOGV="1" BPOGX="0.38121" BPOGY="0.39137" BPOGV="1" LPCX="0.40319" LPCY="0.49950" LPD="30.73255" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51341" RPD="28.81448" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36162" FPOGY="0.38983" FPOGS="1438.09546" FPOGD="0.16785" FPOGID="1946" FPOGV="1" LPOGX="0.40664" LPOGY="0.40819" LPOGV="1" RPOGX="0.32112" RPOGY="0.37244" RPOGV="1" BPOGX="0.36388" BPOGY="0.39032" BPOGV="1" LPCX="0.40321" LPCY="0.49951" LPD="30.58817" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51341" RPD="28.81448" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36171" FPOGY="0.38985" FPOGS="1438.09546" FPOGD="0.17493" FPOGID="1946" FPOGV="1" LPOGX="0.40664" LPOGY="0.40819" LPOGV="1" RPOGX="0.32112" RPOGY="0.37244" RPOGV="1" BPOGX="0.36388" BPOGY="0.39032" BPOGV="1" LPCX="0.40324" LPCY="0.49952" LPD="30.60103" LPS="1.08815" LPV="1" RPCX="0.64750" RPCY="0.51343" RPD="28.85198" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00649" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36168" FPOGY="0.38991" FPOGS="1438.09546" FPOGD="0.18140" FPOGID="1946" FPOGV="1" LPOGX="0.40498" LPOGY="0.41134" LPOGV="1" RPOGX="0.31701" RPOGY="0.37189" RPOGV="1" BPOGX="0.36099" BPOGY="0.39162" BPOGV="1" LPCX="0.40321" LPCY="0.49954" LPD="30.54980" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51336" RPD="28.78122" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00652" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36224" FPOGY="0.38988" FPOGS="1438.09546" FPOGD="0.18799" FPOGID="1946" FPOGV="1" LPOGX="0.39901" LPOGY="0.40830" LPOGV="1" RPOGX="0.35674" RPOGY="0.36941" RPOGV="1" BPOGX="0.37787" BPOGY="0.38885" BPOGV="1" LPCX="0.40318" LPCY="0.49954" LPD="30.56418" LPS="1.08815" LPV="1" RPCX="0.64749" RPCY="0.51338" RPD="28.79779" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00650" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36276" FPOGY="0.38984" FPOGS="1438.09546" FPOGD="0.19434" FPOGID="1946" FPOGV="1" LPOGX="0.39901" LPOGY="0.40830" LPOGV="1" RPOGX="0.35674" RPOGY="0.36941" RPOGV="1" BPOGX="0.37787" BPOGY="0.38885" BPOGV="1" LPCX="0.40318" LPCY="0.49954" LPD="30.56418" LPS="1.08815" LPV="1" RPCX="0.64750" RPCY="0.51340" RPD="28.90318" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00650" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00606" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36325" FPOGY="0.38980" FPOGS="1438.09546" FPOGD="0.20081" FPOGID="1946" FPOGV="1" LPOGX="0.40180" LPOGY="0.40886" LPOGV="1" RPOGX="0.35369" RPOGY="0.36801" RPOGV="1" BPOGX="0.37775" BPOGY="0.38843" BPOGV="1" LPCX="0.40315" LPCY="0.49947" LPD="30.67518" LPS="1.08815" LPV="1" RPCX="0.64748" RPCY="0.51334" RPD="29.11865" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36356" FPOGY="0.38993" FPOGS="1438.09546" FPOGD="0.20776" FPOGID="1946" FPOGV="1" LPOGX="0.39521" LPOGY="0.41261" LPOGV="1" RPOGX="0.35142" RPOGY="0.37530" RPOGV="1" BPOGX="0.37331" BPOGY="0.39395" BPOGV="1" LPCX="0.40316" LPCY="0.49952" LPD="30.55070" LPS="1.08815" LPV="1" RPCX="0.64745" RPCY="0.51332" RPD="29.02826" RPS="1.08815" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68575" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03967" REYEY="-0.00391" REYEZ="0.69437" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36375" FPOGY="0.38960" FPOGS="1438.09546" FPOGD="0.21411" FPOGID="1946" FPOGV="1" LPOGX="0.39036" LPOGY="0.40164" LPOGV="1" RPOGX="0.34931" RPOGY="0.35643" RPOGV="1" BPOGX="0.36984" BPOGY="0.37904" BPOGV="1" LPCX="0.40315" LPCY="0.49954" LPD="30.51016" LPS="1.10734" LPV="1" RPCX="0.64744" RPCY="0.51331" RPD="28.97321" RPS="1.11651" RPV="1" LEYEX="-0.02729" LEYEY="-0.00102" LEYEZ="0.75514" LPUPILD="0.00653" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36389" FPOGY="0.38861" FPOGS="1438.09546" FPOGD="0.22156" FPOGID="1946" FPOGV="1" LPOGX="0.38515" LPOGY="0.37891" LPOGV="1" RPOGX="0.35196" RPOGY="0.33324" RPOGV="1" BPOGX="0.36855" BPOGY="0.35608" BPOGV="1" LPCX="0.40314" LPCY="0.49953" LPD="30.52645" LPS="1.13571" LPV="1" RPCX="0.64746" RPCY="0.51334" RPD="29.09867" RPS="1.14487" RPV="1" LEYEX="-0.02729" LEYEY="-0.00102" LEYEZ="0.75514" LPUPILD="0.00651" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36405" FPOGY="0.38734" FPOGS="1438.09546" FPOGD="0.22827" FPOGID="1946" FPOGV="1" LPOGX="0.39906" LPOGY="0.37245" LPOGV="1" RPOGX="0.33964" RPOGY="0.31554" RPOGV="1" BPOGX="0.36935" BPOGY="0.34400" BPOGV="1" LPCX="0.40341" LPCY="0.49948" LPD="30.57828" LPS="1.16407" LPV="1" RPCX="0.64772" RPCY="0.51332" RPD="28.94699" RPS="1.17324" RPV="1" LEYEX="-0.02729" LEYEY="-0.00102" LEYEZ="0.75514" LPUPILD="0.00655" LPUPILV="1" REYEX="0.03938" REYEY="-0.00393" REYEZ="0.69010" RPUPILD="0.00606" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36416" FPOGY="0.38597" FPOGS="1438.09546" FPOGD="0.23462" FPOGID="1946" FPOGV="1" LPOGX="0.39693" LPOGY="0.36726" LPOGV="1" RPOGX="0.33893" RPOGY="0.30941" RPOGV="1" BPOGX="0.36793" BPOGY="0.33833" BPOGV="1" LPCX="0.40342" LPCY="0.49949" LPD="30.59194" LPS="1.17324" LPV="1" RPCX="0.64778" RPCY="0.51332" RPD="28.91242" RPS="1.18240" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68576" LPUPILD="0.00655" LPUPILV="1" REYEX="0.03983" REYEY="-0.00397" REYEZ="0.69615" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36491" FPOGY="0.38507" FPOGS="1438.09546" FPOGD="0.24170" FPOGID="1946" FPOGV="1" LPOGX="0.42630" LPOGY="0.36448" LPOGV="1" RPOGX="0.35756" RPOGY="0.34073" RPOGV="1" BPOGX="0.39193" BPOGY="0.35261" BPOGV="1" LPCX="0.40447" LPCY="0.49948" LPD="30.57500" LPS="1.16321" LPV="1" RPCX="0.64872" RPCY="0.51327" RPD="28.62972" RPS="1.16321" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68576" LPUPILD="0.00660" LPUPILV="1" REYEX="0.03983" REYEY="-0.00397" REYEZ="0.69615" RPUPILD="0.00601" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36653" FPOGY="0.38519" FPOGS="1438.09546" FPOGD="0.24866" FPOGID="1946" FPOGV="1" LPOGX="0.46316" LPOGY="0.44344" LPOGV="1" RPOGX="0.38973" RPOGY="0.33531" RPOGV="1" BPOGX="0.42644" BPOGY="0.38938" BPOGV="1" LPCX="0.40466" LPCY="0.49947" LPD="30.74861" LPS="1.14401" LPV="1" RPCX="0.64902" RPCY="0.51326" RPD="28.39799" RPS="1.14401" RPV="1" LEYEX="-0.02468" LEYEY="-0.00087" LEYEZ="0.68576" LPUPILD="0.00658" LPUPILV="1" REYEX="0.03983" REYEY="-0.00397" REYEZ="0.69615" RPUPILD="0.00594" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36812" FPOGY="0.38567" FPOGS="1438.09546" FPOGD="0.25500" FPOGID="1946" FPOGV="1" LPOGX="0.46668" LPOGY="0.45356" LPOGV="1" RPOGX="0.39083" RPOGY="0.35417" RPOGV="1" BPOGX="0.42876" BPOGY="0.40387" BPOGV="1" LPCX="0.40472" LPCY="0.49944" LPD="30.71825" LPS="1.12481" LPV="1" RPCX="0.64906" RPCY="0.51327" RPD="28.46073" RPS="1.11565" RPV="1" LEYEX="-0.02405" LEYEY="-0.00086" LEYEZ="0.67391" LPUPILD="0.00658" LPUPILV="1" REYEX="0.03859" REYEY="-0.00383" REYEZ="0.67191" RPUPILD="0.00594" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.36968" FPOGY="0.38537" FPOGS="1438.09546" FPOGD="0.26099" FPOGID="1946" FPOGV="1" LPOGX="0.46732" LPOGY="0.39896" LPOGV="1" RPOGX="0.39358" RPOGY="0.34905" RPOGV="1" BPOGX="0.43045" BPOGY="0.37401" BPOGV="1" LPCX="0.40473" LPCY="0.49943" LPD="30.72500" LPS="1.11565" LPV="1" RPCX="0.64909" RPCY="0.51331" RPD="28.46956" RPS="1.10648" RPV="1" LEYEX="-0.02405" LEYEY="-0.00086" LEYEZ="0.67391" LPUPILD="0.00657" LPUPILV="1" REYEX="0.03859" REYEY="-0.00383" REYEZ="0.67191" RPUPILD="0.00593" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.37116" FPOGY="0.38611" FPOGS="1438.09546" FPOGD="0.26855" FPOGID="1946" FPOGV="1" LPOGX="0.47058" LPOGY="0.46368" LPOGV="1" RPOGX="0.38995" RPOGY="0.36783" RPOGV="1" BPOGX="0.43027" BPOGY="0.41575" BPOGV="1" LPCX="0.40473" LPCY="0.49944" LPD="30.71422" LPS="1.10648" LPV="1" RPCX="0.64909" RPCY="0.51327" RPD="28.39957" RPS="1.09731" RPV="1" LEYEX="-0.02405" LEYEY="-0.00086" LEYEZ="0.67391" LPUPILD="0.00653" LPUPILV="1" REYEX="0.03859" REYEY="-0.00383" REYEZ="0.67191" RPUPILD="0.00594" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.39716" FPOGY="0.37972" FPOGS="1438.09546" FPOGD="0.26855" FPOGID="1946" FPOGV="0" LPOGX="0.47227" LPOGY="0.46852" LPOGV="1" RPOGX="0.39032" RPOGY="0.37391" RPOGV="1" BPOGX="0.43130" BPOGY="0.42122" BPOGV="1" LPCX="0.40472" LPCY="0.49948" LPD="30.70614" LPS="1.09731" LPV="1" RPCX="0.64905" RPCY="0.51325" RPD="28.40250" RPS="1.08815" RPV="1" LEYEX="-0.02405" LEYEY="-0.00086" LEYEZ="0.67391" LPUPILD="0.00654" LPUPILV="1" REYEX="0.03859" REYEY="-0.00383" REYEZ="0.67191" RPUPILD="0.00592" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.41428" FPOGY="0.39777" FPOGS="1438.09546" FPOGD="0.26855" FPOGID="1946" FPOGV="0" LPOGX="0.47019" LPOGY="0.46748" LPOGV="1" RPOGX="0.39262" RPOGY="0.36416" RPOGV="1" BPOGX="0.43140" BPOGY="0.41582" BPOGV="1" LPCX="0.40470" LPCY="0.49948" LPD="30.79770" LPS="1.08815" LPV="1" RPCX="0.64909" RPCY="0.51327" RPD="28.39955" RPS="1.08815" RPV="1" LEYEX="-0.02405" LEYEY="-0.00086" LEYEZ="0.67391" LPUPILD="0.00653" LPUPILV="1" REYEX="0.03859" REYEY="-0.00383" REYEZ="0.67191" RPUPILD="0.00595" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
