2025-05-27 11:34:25.568261
179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00420" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="972" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4984.30615" FPOGD="0.37305" FPOGID="14364" FPOGV="0" LPOGX="0.63393" LPOGY="0.00353" LPOGV="0" RPOGX="0.62795" RPOGY="-0.17038" RPOGV="0" BPOGX="0.62795" BPOGY="-0.17038" BPOGV="0" LPCX="0.17452" LPCY="0.92205" LPD="16.84113" LPS="0.63703" LPV="1" RPCX="0.62933" RPCY="0.45380" RPD="12.21589" RPS="0.63703" RPV="0" LEYEX="-0.03179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00482" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.02844" BKPMIN="22" />
<REC FPOGX="0.59642" FPOGY="0.28691" FPOGS="4986.60303" FPOGD="0.43555" FPOGID="14371" FPOGV="1" LPOGX="0.58870" LPOGY="0.35319" LPOGV="1" RPOGX="0.59921" RPOGY="0.24115" RPOGV="1" BPOGX="0.59396" BPOGY="0.29717" BPOGV="1" LPCX="0.35698" LPCY="0.50933" LPD="22.73505" LPS="0.65467" LPV="1" RPCX="0.65295" RPCY="0.48023" RPD="24.49577" RPS="0.65154" RPV="1" LEYEX="-0.02799" LEYEY="-0.00295" LEYEZ="0.51785" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03021" REYEY="0.00149" REYEZ="0.52275" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59633" FPOGY="0.28716" FPOGS="4986.60303" FPOGD="0.44238" FPOGID="14371" FPOGV="1" LPOGX="0.58951" LPOGY="0.35966" LPOGV="1" RPOGX="0.59854" RPOGY="0.24481" RPOGV="1" BPOGX="0.59403" BPOGY="0.30223" BPOGV="1" LPCX="0.35655" LPCY="0.50928" LPD="22.55848" LPS="0.64870" LPV="1" RPCX="0.65255" RPCY="0.48014" RPD="24.19747" RPS="0.64870" RPV="1" LEYEX="-0.02818" LEYEY="-0.00310" LEYEZ="0.51637" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03043" REYEY="0.00151" REYEZ="0.52991" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59629" FPOGY="0.28738" FPOGS="4986.60303" FPOGD="0.44922" FPOGID="14371" FPOGV="1" LPOGX="0.58501" LPOGY="0.37440" LPOGV="1" RPOGX="0.59093" RPOGY="0.24589" RPOGV="1" BPOGX="0.58797" BPOGY="0.31014" BPOGV="1" LPCX="0.35604" LPCY="0.50947" LPD="22.19926" LPS="0.64585" LPV="1" RPCX="0.65193" RPCY="0.48018" RPD="24.48704" RPS="0.64899" RPV="1" LEYEX="-0.02818" LEYEY="-0.00310" LEYEZ="0.51637" LPUPILD="0.00431" LPUPILV="1" REYEX="0.03043" REYEY="0.00151" REYEZ="0.52991" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59643" FPOGY="0.28774" FPOGS="4986.60303" FPOGD="0.45605" FPOGID="14371" FPOGV="1" LPOGX="0.58635" LPOGY="0.37963" LPOGV="1" RPOGX="0.61847" RPOGY="0.23976" RPOGV="1" BPOGX="0.60241" BPOGY="0.30969" BPOGV="1" LPCX="0.35588" LPCY="0.50932" LPD="22.56314" LPS="0.64614" LPV="1" RPCX="0.65159" RPCY="0.48025" RPD="24.37855" RPS="0.64928" RPV="1" LEYEX="-0.02818" LEYEY="-0.00310" LEYEZ="0.51637" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03043" REYEY="0.00151" REYEZ="0.52991" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59656" FPOGY="0.28795" FPOGS="4986.60303" FPOGD="0.46240" FPOGID="14371" FPOGV="1" LPOGX="0.58548" LPOGY="0.37309" LPOGV="1" RPOGX="0.62010" RPOGY="0.23177" RPOGV="1" BPOGX="0.60279" BPOGY="0.30243" BPOGV="1" LPCX="0.35535" LPCY="0.50978" LPD="23.16053" LPS="0.65234" LPV="1" RPCX="0.65123" RPCY="0.48024" RPD="24.59555" RPS="0.65547" RPV="1" LEYEX="-0.02905" LEYEY="-0.00317" LEYEZ="0.52792" LPUPILD="0.00425" LPUPILV="1" REYEX="0.03033" REYEY="0.00152" REYEZ="0.53380" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59665" FPOGY="0.28783" FPOGS="4986.60303" FPOGD="0.46924" FPOGID="14371" FPOGV="1" LPOGX="0.58887" LPOGY="0.33800" LPOGV="1" RPOGX="0.61592" RPOGY="0.21479" RPOGV="1" BPOGX="0.60239" BPOGY="0.27639" BPOGV="1" LPCX="0.35476" LPCY="0.50995" LPD="22.96797" LPS="0.66138" LPV="1" RPCX="0.65069" RPCY="0.48016" RPD="24.77028" RPS="0.66138" RPV="1" LEYEX="-0.02905" LEYEY="-0.00317" LEYEZ="0.52792" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03033" REYEY="0.00152" REYEZ="0.53380" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59627" FPOGY="0.28738" FPOGS="4986.60303" FPOGD="0.47607" FPOGID="14371" FPOGV="1" LPOGX="0.56655" LPOGY="0.33549" LPOGV="1" RPOGX="0.59842" RPOGY="0.20869" RPOGV="1" BPOGX="0.58248" BPOGY="0.27209" BPOGV="1" LPCX="0.35454" LPCY="0.51001" LPD="22.86510" LPS="0.66729" LPV="1" RPCX="0.65033" RPCY="0.48024" RPD="24.47206" RPS="0.66729" RPV="1" LEYEX="-0.02905" LEYEY="-0.00317" LEYEZ="0.52792" LPUPILD="0.00430" LPUPILV="1" REYEX="0.03033" REYEY="0.00152" REYEZ="0.53380" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59589" FPOGY="0.28693" FPOGS="4986.60303" FPOGD="0.48242" FPOGID="14371" FPOGV="1" LPOGX="0.56609" LPOGY="0.33242" LPOGV="1" RPOGX="0.59906" RPOGY="0.20498" RPOGV="1" BPOGX="0.58257" BPOGY="0.26870" BPOGV="1" LPCX="0.35416" LPCY="0.51006" LPD="23.04363" LPS="0.67013" LPV="1" RPCX="0.65009" RPCY="0.48010" RPD="24.68544" RPS="0.67013" RPV="1" LEYEX="-0.02908" LEYEY="-0.00315" LEYEZ="0.52491" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02991" REYEY="0.00151" REYEZ="0.52910" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59553" FPOGY="0.28626" FPOGS="4986.60303" FPOGD="0.48926" FPOGID="14371" FPOGV="1" LPOGX="0.57148" LPOGY="0.31551" LPOGV="1" RPOGX="0.59331" RPOGY="0.20924" RPOGV="1" BPOGX="0.58240" BPOGY="0.26237" BPOGV="1" LPCX="0.35372" LPCY="0.51001" LPD="22.24830" LPS="0.66707" LPV="1" RPCX="0.64954" RPCY="0.48005" RPD="24.70760" RPS="0.66707" RPV="1" LEYEX="-0.02908" LEYEY="-0.00315" LEYEZ="0.52491" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02991" REYEY="0.00151" REYEZ="0.52910" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59589" FPOGY="0.28618" FPOGS="4986.60303" FPOGD="0.49609" FPOGID="14371" FPOGV="1" LPOGX="0.59368" LPOGY="0.33859" LPOGV="1" RPOGX="0.61596" RPOGY="0.21523" RPOGV="1" BPOGX="0.60482" BPOGY="0.27691" BPOGV="1" LPCX="0.35343" LPCY="0.51018" LPD="22.47479" LPS="0.66400" LPV="1" RPCX="0.64928" RPCY="0.48009" RPD="24.33649" RPS="0.66400" RPV="1" LEYEX="-0.02908" LEYEY="-0.00315" LEYEZ="0.52491" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02991" REYEY="0.00151" REYEZ="0.52910" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59624" FPOGY="0.28632" FPOGS="4986.60303" FPOGD="0.50293" FPOGID="14371" FPOGV="1" LPOGX="0.59406" LPOGY="0.34192" LPOGV="1" RPOGX="0.61439" RPOGY="0.22328" RPOGV="1" BPOGX="0.60423" BPOGY="0.28260" BPOGV="1" LPCX="0.35317" LPCY="0.51026" LPD="22.34887" LPS="0.66094" LPV="1" RPCX="0.64890" RPCY="0.48019" RPD="24.67126" RPS="0.65781" RPV="1" LEYEX="-0.02930" LEYEY="-0.00323" LEYEZ="0.52457" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02939" REYEY="0.00150" REYEZ="0.52493" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59642" FPOGY="0.28658" FPOGS="4986.60303" FPOGD="0.50928" FPOGID="14371" FPOGV="1" LPOGX="0.58310" LPOGY="0.35640" LPOGV="1" RPOGX="0.62675" RPOGY="0.22371" RPOGV="1" BPOGX="0.60493" BPOGY="0.29005" BPOGV="1" LPCX="0.35262" LPCY="0.51030" LPD="22.57776" LPS="0.65781" LPV="1" RPCX="0.64852" RPCY="0.48017" RPD="24.15378" RPS="0.65467" RPV="1" LEYEX="-0.02930" LEYEY="-0.00323" LEYEZ="0.52457" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02939" REYEY="0.00150" REYEZ="0.52493" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59623" FPOGY="0.28709" FPOGS="4986.60303" FPOGD="0.51611" FPOGID="14371" FPOGV="1" LPOGX="0.58573" LPOGY="0.36870" LPOGV="1" RPOGX="0.60601" RPOGY="0.23596" RPOGV="1" BPOGX="0.59587" BPOGY="0.30233" BPOGV="1" LPCX="0.35251" LPCY="0.51055" LPD="23.22633" LPS="0.65467" LPV="1" RPCX="0.64827" RPCY="0.48021" RPD="24.60781" RPS="0.65154" RPV="1" LEYEX="-0.02930" LEYEY="-0.00323" LEYEZ="0.52457" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02939" REYEY="0.00150" REYEZ="0.52493" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59605" FPOGY="0.28759" FPOGS="4986.60303" FPOGD="0.52295" FPOGID="14371" FPOGV="1" LPOGX="0.58617" LPOGY="0.37201" LPOGV="1" RPOGX="0.60601" RPOGY="0.23596" RPOGV="1" BPOGX="0.59609" BPOGY="0.30399" BPOGV="1" LPCX="0.35217" LPCY="0.51084" LPD="23.36249" LPS="0.65154" LPV="1" RPCX="0.64790" RPCY="0.48016" RPD="24.64856" RPS="0.65154" RPV="1" LEYEX="-0.02930" LEYEY="-0.00329" LEYEZ="0.52192" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02967" REYEY="0.00152" REYEZ="0.53345" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59630" FPOGY="0.28813" FPOGS="4986.60303" FPOGD="0.52930" FPOGID="14371" FPOGV="1" LPOGX="0.59747" LPOGY="0.37693" LPOGV="1" RPOGX="0.61375" RPOGY="0.22518" RPOGV="1" BPOGX="0.60561" BPOGY="0.30105" BPOGV="1" LPCX="0.35172" LPCY="0.51088" LPD="22.96260" LPS="0.65154" LPV="1" RPCX="0.64748" RPCY="0.48017" RPD="24.41362" RPS="0.65467" RPV="1" LEYEX="-0.02930" LEYEY="-0.00329" LEYEZ="0.52192" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02967" REYEY="0.00152" REYEZ="0.53345" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59621" FPOGY="0.28867" FPOGS="4986.60303" FPOGD="0.53613" FPOGID="14371" FPOGV="1" LPOGX="0.57781" LPOGY="0.37726" LPOGV="1" RPOGX="0.59965" RPOGY="0.22548" RPOGV="1" BPOGX="0.58873" BPOGY="0.30137" BPOGV="1" LPCX="0.35155" LPCY="0.51089" LPD="22.99495" LPS="0.65467" LPV="1" RPCX="0.64725" RPCY="0.48014" RPD="24.65934" RPS="0.65781" RPV="1" LEYEX="-0.02930" LEYEY="-0.00329" LEYEZ="0.52192" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02967" REYEY="0.00152" REYEZ="0.53345" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59611" FPOGY="0.28913" FPOGS="4986.60303" FPOGD="0.54248" FPOGID="14371" FPOGV="1" LPOGX="0.57687" LPOGY="0.37080" LPOGV="1" RPOGX="0.60109" RPOGY="0.21744" RPOGV="1" BPOGX="0.58898" BPOGY="0.29412" BPOGV="1" LPCX="0.35127" LPCY="0.51088" LPD="23.21151" LPS="0.66087" LPV="1" RPCX="0.64700" RPCY="0.48016" RPD="24.62985" RPS="0.66400" RPV="1" LEYEX="-0.02991" LEYEY="-0.00333" LEYEZ="0.52910" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02928" REYEY="0.00151" REYEZ="0.52930" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59617" FPOGY="0.28945" FPOGS="4986.60303" FPOGD="0.54932" FPOGID="14371" FPOGV="1" LPOGX="0.59297" LPOGY="0.36803" LPOGV="1" RPOGX="0.61203" RPOGY="0.20810" RPOGV="1" BPOGX="0.60250" BPOGY="0.28806" BPOGV="1" LPCX="0.35083" LPCY="0.51088" LPD="23.14519" LPS="0.66707" LPV="1" RPCX="0.64665" RPCY="0.48018" RPD="24.46166" RPS="0.66707" RPV="1" LEYEX="-0.02991" LEYEY="-0.00333" LEYEZ="0.52910" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02928" REYEY="0.00151" REYEZ="0.52930" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59617" FPOGY="0.28960" FPOGS="4986.60303" FPOGD="0.55615" FPOGID="14371" FPOGV="1" LPOGX="0.57751" LPOGY="0.35464" LPOGV="1" RPOGX="0.59723" RPOGY="0.20111" RPOGV="1" BPOGX="0.58737" BPOGY="0.27788" BPOGV="1" LPCX="0.35072" LPCY="0.51083" LPD="23.32906" LPS="0.67013" LPV="1" RPCX="0.64635" RPCY="0.48002" RPD="24.66772" RPS="0.67013" RPV="1" LEYEX="-0.02991" LEYEY="-0.00333" LEYEZ="0.52910" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02928" REYEY="0.00151" REYEZ="0.52930" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59619" FPOGY="0.28962" FPOGS="4986.60303" FPOGD="0.56299" FPOGID="14371" FPOGV="1" LPOGX="0.57705" LPOGY="0.35142" LPOGV="1" RPOGX="0.59792" RPOGY="0.19710" RPOGV="1" BPOGX="0.58749" BPOGY="0.27426" BPOGV="1" LPCX="0.35047" LPCY="0.51076" LPD="23.10727" LPS="0.67319" LPV="1" RPCX="0.64616" RPCY="0.48010" RPD="24.70747" RPS="0.67319" RPV="1" LEYEX="-0.03033" LEYEY="-0.00336" LEYEZ="0.53380" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02905" REYEY="0.00150" REYEZ="0.52792" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59627" FPOGY="0.28948" FPOGS="4986.60303" FPOGD="0.56934" FPOGID="14371" FPOGV="1" LPOGX="0.59162" LPOGY="0.34429" LPOGV="1" RPOGX="0.61109" RPOGY="0.19061" RPOGV="1" BPOGX="0.60135" BPOGY="0.26745" BPOGV="1" LPCX="0.35004" LPCY="0.51086" LPD="23.05001" LPS="0.67319" LPV="1" RPCX="0.64589" RPCY="0.47959" RPD="23.77565" RPS="0.67319" RPV="1" LEYEX="-0.03033" LEYEY="-0.00336" LEYEZ="0.53380" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02905" REYEY="0.00150" REYEZ="0.52792" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59598" FPOGY="0.28865" FPOGS="4986.60303" FPOGD="0.57617" FPOGID="14371" FPOGV="1" LPOGX="0.57546" LPOGY="0.34705" LPOGV="1" RPOGX="0.59822" RPOGY="0.17797" RPOGV="1" BPOGX="0.58684" BPOGY="0.26251" BPOGV="1" LPCX="0.34990" LPCY="0.51075" LPD="23.25979" LPS="0.67319" LPV="1" RPCX="0.64570" RPCY="0.47973" RPD="23.95387" RPS="0.67319" RPV="1" LEYEX="-0.03033" LEYEY="-0.00336" LEYEZ="0.53380" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02905" REYEY="0.00150" REYEZ="0.52792" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59570" FPOGY="0.28764" FPOGS="4986.60303" FPOGD="0.58252" FPOGID="14371" FPOGV="1" LPOGX="0.57546" LPOGY="0.34705" LPOGV="1" RPOGX="0.59822" RPOGY="0.17797" RPOGV="1" BPOGX="0.58684" BPOGY="0.26251" BPOGV="1" LPCX="0.34972" LPCY="0.51073" LPD="23.06174" LPS="0.67319" LPV="1" RPCX="0.64547" RPCY="0.47976" RPD="23.97948" RPS="0.67319" RPV="1" LEYEX="-0.03030" LEYEY="-0.00334" LEYEZ="0.53048" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02886" REYEY="0.00154" REYEZ="0.52739" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59601" FPOGY="0.28703" FPOGS="4986.60303" FPOGD="0.58984" FPOGID="14371" FPOGV="1" LPOGX="0.58477" LPOGY="0.35172" LPOGV="1" RPOGX="0.61964" RPOGY="0.17650" RPOGV="1" BPOGX="0.60221" BPOGY="0.26411" BPOGV="1" LPCX="0.34930" LPCY="0.51039" LPD="22.49429" LPS="0.67319" LPV="1" RPCX="0.64514" RPCY="0.47954" RPD="23.85648" RPS="0.67319" RPV="1" LEYEX="-0.03030" LEYEY="-0.00334" LEYEZ="0.53048" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02886" REYEY="0.00154" REYEZ="0.52739" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59589" FPOGY="0.28681" FPOGS="4986.60303" FPOGD="0.59619" FPOGID="14371" FPOGV="1" LPOGX="0.56956" LPOGY="0.34351" LPOGV="1" RPOGX="0.59984" RPOGY="0.20771" RPOGV="1" BPOGX="0.58470" BPOGY="0.27561" BPOGV="1" LPCX="0.34910" LPCY="0.51045" LPD="22.40525" LPS="0.67319" LPV="1" RPCX="0.64491" RPCY="0.47967" RPD="24.10252" RPS="0.67319" RPV="1" LEYEX="-0.03030" LEYEY="-0.00334" LEYEZ="0.53048" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02886" REYEY="0.00154" REYEZ="0.52739" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59576" FPOGY="0.28659" FPOGS="4986.60303" FPOGD="0.60303" FPOGID="14371" FPOGV="1" LPOGX="0.56956" LPOGY="0.34351" LPOGV="1" RPOGX="0.59984" RPOGY="0.20771" RPOGV="1" BPOGX="0.58470" BPOGY="0.27561" BPOGV="1" LPCX="0.34900" LPCY="0.51044" LPD="22.30265" LPS="0.67319" LPV="1" RPCX="0.64471" RPCY="0.47964" RPD="24.09388" RPS="0.67319" RPV="1" LEYEX="-0.03043" LEYEY="-0.00334" LEYEZ="0.52991" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02900" REYEY="0.00160" REYEZ="0.53295" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59585" FPOGY="0.28657" FPOGS="4986.60303" FPOGD="0.60986" FPOGID="14371" FPOGV="1" LPOGX="0.58983" LPOGY="0.34722" LPOGV="1" RPOGX="0.61483" RPOGY="0.21233" RPOGV="1" BPOGX="0.60233" BPOGY="0.27978" BPOGV="1" LPCX="0.34861" LPCY="0.51058" LPD="23.28209" LPS="0.67319" LPV="1" RPCX="0.64442" RPCY="0.47951" RPD="23.90959" RPS="0.67319" RPV="1" LEYEX="-0.03043" LEYEY="-0.00334" LEYEZ="0.52991" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02900" REYEY="0.00160" REYEZ="0.53295" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59590" FPOGY="0.28639" FPOGS="4986.60303" FPOGD="0.61621" FPOGID="14371" FPOGV="1" LPOGX="0.57534" LPOGY="0.35485" LPOGV="1" RPOGX="0.60205" RPOGY="0.20714" RPOGV="1" BPOGX="0.58870" BPOGY="0.28099" BPOGV="1" LPCX="0.34838" LPCY="0.51070" LPD="23.17034" LPS="0.67319" LPV="1" RPCX="0.64421" RPCY="0.47957" RPD="23.95923" RPS="0.67319" RPV="1" LEYEX="-0.03043" LEYEY="-0.00334" LEYEZ="0.52991" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02900" REYEY="0.00160" REYEZ="0.53295" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59594" FPOGY="0.28627" FPOGS="4986.60303" FPOGD="0.62402" FPOGID="14371" FPOGV="1" LPOGX="0.57534" LPOGY="0.35485" LPOGV="1" RPOGX="0.60205" RPOGY="0.20714" RPOGV="1" BPOGX="0.58870" BPOGY="0.28099" BPOGV="1" LPCX="0.34815" LPCY="0.51084" LPD="23.33039" LPS="0.67319" LPV="1" RPCX="0.64393" RPCY="0.47959" RPD="24.22860" RPS="0.67319" RPV="1" LEYEX="-0.03074" LEYEY="-0.00336" LEYEZ="0.53256" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02916" REYEY="0.00166" REYEZ="0.53879" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59599" FPOGY="0.28624" FPOGS="4986.60303" FPOGD="0.62988" FPOGID="14371" FPOGV="1" LPOGX="0.59009" LPOGY="0.35351" LPOGV="1" RPOGX="0.62039" RPOGY="0.24538" RPOGV="1" BPOGX="0.60524" BPOGY="0.29945" BPOGV="1" LPCX="0.34777" LPCY="0.51088" LPD="23.11928" LPS="0.67319" LPV="1" RPCX="0.64364" RPCY="0.47943" RPD="24.03176" RPS="0.67319" RPV="1" LEYEX="-0.03074" LEYEY="-0.00336" LEYEZ="0.53256" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02916" REYEY="0.00166" REYEZ="0.53879" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59582" FPOGY="0.28622" FPOGS="4986.60303" FPOGD="0.63672" FPOGID="14371" FPOGV="1" LPOGX="0.57733" LPOGY="0.35830" LPOGV="1" RPOGX="0.60604" RPOGY="0.24769" RPOGV="1" BPOGX="0.59168" BPOGY="0.30300" BPOGV="1" LPCX="0.34758" LPCY="0.51085" LPD="23.14543" LPS="0.67319" LPV="1" RPCX="0.64354" RPCY="0.47944" RPD="23.92462" RPS="0.67319" RPV="1" LEYEX="-0.03074" LEYEY="-0.00336" LEYEZ="0.53256" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02916" REYEY="0.00166" REYEZ="0.53879" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59563" FPOGY="0.28628" FPOGS="4986.60303" FPOGD="0.64307" FPOGID="14371" FPOGV="1" LPOGX="0.57733" LPOGY="0.35830" LPOGV="1" RPOGX="0.60604" RPOGY="0.24769" RPOGV="1" BPOGX="0.59168" BPOGY="0.30300" BPOGV="1" LPCX="0.34742" LPCY="0.51075" LPD="23.15792" LPS="0.67319" LPV="1" RPCX="0.64325" RPCY="0.47928" RPD="23.76994" RPS="0.67319" RPV="1" LEYEX="-0.03082" LEYEY="-0.00335" LEYEZ="0.53112" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02877" REYEY="0.00164" REYEZ="0.53455" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59589" FPOGY="0.28645" FPOGS="4986.60303" FPOGD="0.64990" FPOGID="14371" FPOGV="1" LPOGX="0.58815" LPOGY="0.31646" LPOGV="1" RPOGX="0.62456" RPOGY="0.24667" RPOGV="1" BPOGX="0.60635" BPOGY="0.28157" BPOGV="1" LPCX="0.34705" LPCY="0.51073" LPD="23.26159" LPS="0.67319" LPV="1" RPCX="0.64298" RPCY="0.47938" RPD="24.15940" RPS="0.67319" RPV="1" LEYEX="-0.03082" LEYEY="-0.00335" LEYEZ="0.53112" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02877" REYEY="0.00164" REYEZ="0.53455" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59566" FPOGY="0.28664" FPOGS="4986.60303" FPOGD="0.65674" FPOGID="14371" FPOGV="1" LPOGX="0.58259" LPOGY="0.35601" LPOGV="1" RPOGX="0.60955" RPOGY="0.23763" RPOGV="1" BPOGX="0.59607" BPOGY="0.29682" BPOGV="1" LPCX="0.34685" LPCY="0.51086" LPD="23.13837" LPS="0.67319" LPV="1" RPCX="0.64285" RPCY="0.47941" RPD="23.78077" RPS="0.67319" RPV="1" LEYEX="-0.03082" LEYEY="-0.00335" LEYEZ="0.53112" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02877" REYEY="0.00164" REYEZ="0.53455" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.59542" FPOGY="0.28694" FPOGS="4986.60303" FPOGD="0.66309" FPOGID="14371" FPOGV="1" LPOGX="0.58302" LPOGY="0.35921" LPOGV="1" RPOGX="0.60805" RPOGY="0.24537" RPOGV="1" BPOGX="0.59554" BPOGY="0.30229" BPOGV="1" LPCX="0.34674" LPCY="0.51089" LPD="23.41473" LPS="0.67013" LPV="1" RPCX="0.64254" RPCY="0.47929" RPD="23.75246" RPS="0.66700" RPV="1" LEYEX="-0.03051" LEYEY="-0.00330" LEYEZ="0.52377" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02817" REYEY="0.00162" REYEZ="0.52559" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
