2025-05-29 11:42:27.897056
X="-0.02938" LEYEY="-0.04784" LEYEZ="0.67783" LPUPILD="0.00368" LPUPILV="1" REYEX="0.03047" REYEY="-0.04706" REYEZ="0.67395" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.52246" FPOGY="0.32015" FPOGS="5908.95264" FPOGD="0.13477" FPOGID="14538" FPOGV="1" LPOGX="0.57912" LPOGY="0.40641" LPOGV="1" RPOGX="0.61634" RPOGY="0.31142" RPOGV="1" BPOGX="0.59773" BPOGY="0.35892" BPOGV="1" LPCX="0.36489" LPCY="0.73388" LPD="19.68150" LPS="1.12815" LPV="1" RPCX="0.61190" RPCY="0.73012" RPD="18.75831" RPS="1.13732" RPV="1" LEYEX="-0.03477" LEYEY="-0.04974" LEYEZ="0.67601" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02938" REYEY="-0.05060" REYEZ="0.69839" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52587" FPOGY="0.32220" FPOGS="5908.95264" FPOGD="0.14209" FPOGID="14538" FPOGV="1" LPOGX="0.57999" LPOGY="0.41223" LPOGV="1" RPOGX="0.61483" RPOGY="0.31819" RPOGV="1" BPOGX="0.59741" BPOGY="0.36521" BPOGV="1" LPCX="0.36567" LPCY="0.73388" LPD="19.57848" LPS="1.11812" LPV="1" RPCX="0.61286" RPCY="0.73042" RPD="19.08491" RPS="1.12729" RPV="1" LEYEX="-0.03449" LEYEY="-0.04997" LEYEZ="0.67845" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02953" REYEY="-0.05020" REYEZ="0.69217" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53144" FPOGY="0.32487" FPOGS="5908.95264" FPOGD="0.14844" FPOGID="14538" FPOGV="1" LPOGX="0.61096" LPOGY="0.40425" LPOGV="1" RPOGX="0.69692" RPOGY="0.36298" RPOGV="1" BPOGX="0.65394" BPOGY="0.38362" BPOGV="1" LPCX="0.36726" LPCY="0.73408" LPD="20.40529" LPS="1.12729" LPV="1" RPCX="0.61389" RPCY="0.73067" RPD="19.26216" RPS="1.12729" RPV="1" LEYEX="-0.03449" LEYEY="-0.04997" LEYEZ="0.67845" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02953" REYEY="-0.05020" REYEZ="0.69217" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53719" FPOGY="0.32664" FPOGS="5908.95264" FPOGD="0.15430" FPOGID="14538" FPOGV="1" LPOGX="0.64908" LPOGY="0.37294" LPOGV="1" RPOGX="0.69003" RPOGY="0.36196" RPOGV="1" BPOGX="0.66955" BPOGY="0.36745" BPOGV="1" LPCX="0.36756" LPCY="0.73399" LPD="20.23407" LPS="1.12729" LPV="1" RPCX="0.61410" RPCY="0.73055" RPD="19.36229" RPS="1.12729" RPV="1" LEYEX="-0.03449" LEYEY="-0.04997" LEYEZ="0.67845" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02953" REYEY="-0.05020" REYEZ="0.69217" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54245" FPOGY="0.32839" FPOGS="5908.95264" FPOGD="0.16113" FPOGID="14538" FPOGV="1" LPOGX="0.64908" LPOGY="0.37294" LPOGV="1" RPOGX="0.68807" RPOGY="0.36776" RPOGV="1" BPOGX="0.66857" BPOGY="0.37035" BPOGV="1" LPCX="0.36791" LPCY="0.73399" LPD="20.20046" LPS="1.12729" LPV="1" RPCX="0.61437" RPCY="0.73064" RPD="19.40118" RPS="1.11812" RPV="1" LEYEX="-0.03389" LEYEY="-0.04934" LEYEZ="0.67064" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02948" REYEY="-0.04989" REYEZ="0.68724" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.57393" FPOGY="0.34292" FPOGS="5908.95264" FPOGD="0.16113" FPOGID="14538" FPOGV="0" LPOGX="0.63045" LPOGY="0.41283" LPOGV="1" RPOGX="0.69354" RPOGY="0.39647" RPOGV="1" BPOGX="0.66200" BPOGY="0.40465" BPOGV="1" LPCX="0.36781" LPCY="0.73401" LPD="20.42340" LPS="1.11812" LPV="1" RPCX="0.61438" RPCY="0.73066" RPD="19.23217" RPS="1.10895" RPV="1" LEYEX="-0.03389" LEYEY="-0.04934" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02948" REYEY="-0.04989" REYEZ="0.68724" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.60799" FPOGY="0.36047" FPOGS="5908.95264" FPOGD="0.16113" FPOGID="14538" FPOGV="0" LPOGX="0.62545" LPOGY="0.39674" LPOGV="1" RPOGX="0.65866" RPOGY="0.35929" RPOGV="1" BPOGX="0.64205" BPOGY="0.37801" BPOGV="1" LPCX="0.36782" LPCY="0.73397" LPD="20.35676" LPS="1.10895" LPV="1" RPCX="0.61437" RPCY="0.73064" RPD="19.40118" RPS="1.09979" RPV="1" LEYEX="-0.03389" LEYEY="-0.04934" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02948" REYEY="-0.04989" REYEZ="0.68724" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.61913" FPOGY="0.36824" FPOGS="5908.95264" FPOGD="0.16113" FPOGID="14538" FPOGV="0" LPOGX="0.62589" LPOGY="0.40229" LPOGV="1" RPOGX="0.65690" RPOGY="0.36527" RPOGV="1" BPOGX="0.64140" BPOGY="0.38378" BPOGV="1" LPCX="0.36777" LPCY="0.73400" LPD="20.37877" LPS="1.09979" LPV="1" RPCX="0.61438" RPCY="0.73066" RPD="19.40695" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04939" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02948" REYEY="-0.04994" REYEZ="0.68723" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62248" FPOGY="0.36947" FPOGS="5909.12012" FPOGD="0.02051" FPOGID="14539" FPOGV="1" LPOGX="0.63442" LPOGY="0.41106" LPOGV="1" RPOGX="0.63068" RPOGY="0.33527" RPOGV="1" BPOGX="0.63255" BPOGY="0.37317" BPOGV="1" LPCX="0.36789" LPCY="0.73441" LPD="20.68771" LPS="1.09062" LPV="1" RPCX="0.61443" RPCY="0.73114" RPD="19.28344" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04939" LEYEZ="0.67064" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02948" REYEY="-0.04994" REYEZ="0.68723" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62372" FPOGY="0.36782" FPOGS="5909.12012" FPOGD="0.02734" FPOGID="14539" FPOGV="1" LPOGX="0.62904" LPOGY="0.38201" LPOGV="1" RPOGX="0.62835" RPOGY="0.34042" RPOGV="1" BPOGX="0.62869" BPOGY="0.36121" BPOGV="1" LPCX="0.36779" LPCY="0.73426" LPD="20.60163" LPS="1.09062" LPV="1" RPCX="0.61438" RPCY="0.73069" RPD="19.42359" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04939" LEYEZ="0.67064" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02948" REYEY="-0.04994" REYEZ="0.68723" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62468" FPOGY="0.36620" FPOGS="5909.12012" FPOGD="0.03369" FPOGID="14539" FPOGV="1" LPOGX="0.62904" LPOGY="0.38201" LPOGV="1" RPOGX="0.62988" RPOGY="0.33422" RPOGV="1" BPOGX="0.62946" BPOGY="0.35811" BPOGV="1" LPCX="0.36778" LPCY="0.73403" LPD="20.45874" LPS="1.09062" LPV="1" RPCX="0.61440" RPCY="0.73067" RPD="19.45598" RPS="1.09979" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03018" REYEY="-0.05106" REYEZ="0.70478" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62415" FPOGY="0.36930" FPOGS="5909.12012" FPOGD="0.04053" FPOGID="14539" FPOGV="1" LPOGX="0.62355" LPOGY="0.37493" LPOGV="1" RPOGX="0.61836" RPOGY="0.40087" RPOGV="1" BPOGX="0.62096" BPOGY="0.38790" BPOGV="1" LPCX="0.36774" LPCY="0.73402" LPD="20.65523" LPS="1.09979" LPV="1" RPCX="0.61437" RPCY="0.73064" RPD="19.41390" RPS="1.10895" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03018" REYEY="-0.05106" REYEZ="0.70478" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62754" FPOGY="0.36925" FPOGS="5909.12012" FPOGD="0.04688" FPOGID="14539" FPOGV="1" LPOGX="0.63119" LPOGY="0.38556" LPOGV="1" RPOGX="0.67130" RPOGY="0.35227" RPOGV="1" BPOGX="0.65124" BPOGY="0.36892" BPOGV="1" LPCX="0.36775" LPCY="0.73417" LPD="20.54296" LPS="1.10895" LPV="1" RPCX="0.61433" RPCY="0.73080" RPD="19.50108" RPS="1.11812" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00431" LPUPILV="1" REYEX="0.03018" REYEY="-0.05106" REYEZ="0.70478" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63025" FPOGY="0.36857" FPOGS="5909.12012" FPOGD="0.05371" FPOGID="14539" FPOGV="1" LPOGX="0.63079" LPOGY="0.37992" LPOGV="1" RPOGX="0.67313" RPOGY="0.34634" RPOGV="1" BPOGX="0.65196" BPOGY="0.36313" BPOGV="1" LPCX="0.36777" LPCY="0.73418" LPD="20.55993" LPS="1.11812" LPV="1" RPCX="0.61438" RPCY="0.73081" RPD="19.72043" RPS="1.12729" RPV="1" LEYEX="-0.03389" LEYEY="-0.04924" LEYEZ="0.67064" LPUPILD="0.00432" LPUPILV="1" REYEX="0.03002" REYEY="-0.05063" REYEZ="0.69877" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63077" FPOGY="0.36755" FPOGS="5909.12012" FPOGD="0.06006" FPOGID="14539" FPOGV="1" LPOGX="0.62609" LPOGY="0.37078" LPOGV="1" RPOGX="0.64490" RPOGY="0.34593" RPOGV="1" BPOGX="0.63549" BPOGY="0.35836" BPOGV="1" LPCX="0.36772" LPCY="0.73385" LPD="20.63451" LPS="1.12729" LPV="1" RPCX="0.61437" RPCY="0.73044" RPD="19.20808" RPS="1.12729" RPV="1" LEYEX="-0.03389" LEYEY="-0.04924" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03002" REYEY="-0.05063" REYEZ="0.69877" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63105" FPOGY="0.36933" FPOGS="5909.12012" FPOGD="0.06689" FPOGID="14539" FPOGV="1" LPOGX="0.62584" LPOGY="0.41000" LPOGV="1" RPOGX="0.64171" RPOGY="0.36426" RPOGV="1" BPOGX="0.63378" BPOGY="0.38713" BPOGV="1" LPCX="0.36776" LPCY="0.73400" LPD="20.43402" LPS="1.12729" LPV="1" RPCX="0.61438" RPCY="0.73061" RPD="19.32726" RPS="1.12729" RPV="1" LEYEX="-0.03389" LEYEY="-0.04924" LEYEZ="0.67064" LPUPILD="0.00428" LPUPILV="1" REYEX="0.03002" REYEY="-0.05063" REYEZ="0.69877" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63121" FPOGY="0.37106" FPOGS="5909.12012" FPOGD="0.07422" FPOGID="14539" FPOGV="1" LPOGX="0.62584" LPOGY="0.41000" LPOGV="1" RPOGX="0.64013" RPOGY="0.37007" RPOGV="1" BPOGX="0.63298" BPOGY="0.39004" BPOGV="1" LPCX="0.36774" LPCY="0.73399" LPD="20.39364" LPS="1.12729" LPV="1" RPCX="0.61441" RPCY="0.73064" RPD="19.35293" RPS="1.11812" RPV="1" LEYEX="-0.03389" LEYEY="-0.04929" LEYEZ="0.67064" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63087" FPOGY="0.36847" FPOGS="5909.12012" FPOGD="0.08057" FPOGID="14539" FPOGV="1" LPOGX="0.62184" LPOGY="0.33196" LPOGV="1" RPOGX="0.63171" RPOGY="0.34295" RPOGV="1" BPOGX="0.62678" BPOGY="0.33745" BPOGV="1" LPCX="0.36771" LPCY="0.73381" LPD="20.52135" LPS="1.11812" LPV="1" RPCX="0.61438" RPCY="0.73029" RPD="19.48494" RPS="1.10895" RPV="1" LEYEX="-0.03389" LEYEY="-0.04929" LEYEZ="0.67064" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63091" FPOGY="0.36858" FPOGS="5909.12012" FPOGD="0.08691" FPOGID="14539" FPOGV="1" LPOGX="0.62143" LPOGY="0.40858" LPOGV="1" RPOGX="0.64146" RPOGY="0.33144" RPOGV="1" BPOGX="0.63145" BPOGY="0.37001" BPOGV="1" LPCX="0.36774" LPCY="0.73368" LPD="20.39319" LPS="1.10895" LPV="1" RPCX="0.61440" RPCY="0.73026" RPD="19.34501" RPS="1.09979" RPV="1" LEYEX="-0.03389" LEYEY="-0.04929" LEYEZ="0.67064" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63091" FPOGY="0.36907" FPOGS="5909.12012" FPOGD="0.09375" FPOGID="14539" FPOGV="1" LPOGX="0.62191" LPOGY="0.41403" LPOGV="1" RPOGX="0.63984" RPOGY="0.33766" RPOGV="1" BPOGX="0.63087" BPOGY="0.37584" BPOGV="1" LPCX="0.36784" LPCY="0.73354" LPD="20.37985" LPS="1.09979" LPV="1" RPCX="0.61443" RPCY="0.73018" RPD="19.41578" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02940" REYEY="-0.04948" REYEZ="0.68302" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63124" FPOGY="0.36973" FPOGS="5909.12012" FPOGD="0.10010" FPOGID="14539" FPOGV="1" LPOGX="0.63399" LPOGY="0.41493" LPOGV="1" RPOGX="0.63838" RPOGY="0.34450" RPOGV="1" BPOGX="0.63619" BPOGY="0.37971" BPOGV="1" LPCX="0.36788" LPCY="0.73356" LPD="20.57423" LPS="1.09062" LPV="1" RPCX="0.61446" RPCY="0.73009" RPD="19.17574" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02940" REYEY="-0.04948" REYEZ="0.68302" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63153" FPOGY="0.37023" FPOGS="5909.12012" FPOGD="0.10742" FPOGID="14539" FPOGV="1" LPOGX="0.63518" LPOGY="0.41909" LPOGV="1" RPOGX="0.63716" RPOGY="0.33732" RPOGV="1" BPOGX="0.63617" BPOGY="0.37820" BPOGV="1" LPCX="0.36787" LPCY="0.73364" LPD="20.72911" LPS="1.09062" LPV="1" RPCX="0.61447" RPCY="0.73020" RPD="19.31392" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02940" REYEY="-0.04948" REYEZ="0.68302" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63178" FPOGY="0.37067" FPOGS="5909.12012" FPOGD="0.11377" FPOGID="14539" FPOGV="1" LPOGX="0.63518" LPOGY="0.41909" LPOGV="1" RPOGX="0.63716" RPOGY="0.33732" RPOGV="1" BPOGX="0.63617" BPOGY="0.37820" BPOGV="1" LPCX="0.36782" LPCY="0.73355" LPD="20.33567" LPS="1.09062" LPV="1" RPCX="0.61450" RPCY="0.73026" RPD="19.53729" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63169" FPOGY="0.37170" FPOGS="5909.12012" FPOGD="0.12158" FPOGID="14539" FPOGV="1" LPOGX="0.62402" LPOGY="0.42060" LPOGV="1" RPOGX="0.63597" RPOGY="0.35990" RPOGV="1" BPOGX="0.63000" BPOGY="0.39025" BPOGV="1" LPCX="0.36777" LPCY="0.73355" LPD="20.69331" LPS="1.09062" LPV="1" RPCX="0.61444" RPCY="0.73023" RPD="19.37219" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63205" FPOGY="0.37235" FPOGS="5909.12012" FPOGD="0.12744" FPOGID="14539" FPOGV="1" LPOGX="0.62861" LPOGY="0.42633" LPOGV="1" RPOGX="0.64929" RPOGY="0.34285" RPOGV="1" BPOGX="0.63895" BPOGY="0.38459" BPOGV="1" LPCX="0.36780" LPCY="0.73355" LPD="20.79647" LPS="1.09062" LPV="1" RPCX="0.61450" RPCY="0.73030" RPD="19.19087" RPS="1.09062" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02895" REYEY="-0.04878" REYEZ="0.67266" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63235" FPOGY="0.37306" FPOGS="5909.12012" FPOGD="0.13379" FPOGID="14539" FPOGV="1" LPOGX="0.62861" LPOGY="0.42633" LPOGV="1" RPOGX="0.64780" RPOGY="0.34830" RPOGV="1" BPOGX="0.63820" BPOGY="0.38731" BPOGV="1" LPCX="0.36781" LPCY="0.73364" LPD="21.08253" LPS="1.09062" LPV="1" RPCX="0.61445" RPCY="0.73036" RPD="19.29257" RPS="1.08253" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02878" REYEY="-0.04835" REYEZ="0.66742" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63299" FPOGY="0.37509" FPOGS="5909.12012" FPOGD="0.14062" FPOGID="14539" FPOGV="1" LPOGX="0.64032" LPOGY="0.44515" LPOGV="1" RPOGX="0.65270" RPOGY="0.39020" RPOGV="1" BPOGX="0.64651" BPOGY="0.41767" BPOGV="1" LPCX="0.36790" LPCY="0.73363" LPD="20.65849" LPS="1.08253" LPV="1" RPCX="0.61457" RPCY="0.73041" RPD="19.41853" RPS="1.07444" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02878" REYEY="-0.04835" REYEZ="0.66742" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63363" FPOGY="0.37745" FPOGS="5909.12012" FPOGD="0.14697" FPOGID="14539" FPOGV="1" LPOGX="0.64100" LPOGY="0.44859" LPOGV="1" RPOGX="0.65437" RPOGY="0.41040" RPOGV="1" BPOGX="0.64768" BPOGY="0.42950" BPOGV="1" LPCX="0.36791" LPCY="0.73368" LPD="20.79588" LPS="1.07444" LPV="1" RPCX="0.61457" RPCY="0.73048" RPD="19.40734" RPS="1.06636" RPV="1" LEYEX="-0.03389" LEYEY="-0.04919" LEYEZ="0.67064" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02878" REYEY="-0.04835" REYEZ="0.66742" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63429" FPOGY="0.37937" FPOGS="5909.12012" FPOGD="0.15430" FPOGID="14539" FPOGV="1" LPOGX="0.64096" LPOGY="0.44809" LPOGV="1" RPOGX="0.65789" RPOGY="0.39905" RPOGV="1" BPOGX="0.64943" BPOGY="0.42357" BPOGV="1" LPCX="0.36786" LPCY="0.73376" LPD="20.62906" LPS="1.07531" LPV="1" RPCX="0.61453" RPCY="0.73062" RPD="19.47753" RPS="1.08448" RPV="1" LEYEX="-0.03551" LEYEY="-0.05167" LEYEZ="0.70368" LPUPILD="0.00436" LPUPILV="1" REYEX="0.03041" REYEY="-0.05121" REYEZ="0.70540" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63478" FPOGY="0.37849" FPOGS="5909.12012" FPOGD="0.16113" FPOGID="14539" FPOGV="1" LPOGX="0.63801" LPOGY="0.39035" LPOGV="1" RPOGX="0.65496" RPOGY="0.32421" RPOGV="1" BPOGX="0.64648" BPOGY="0.35728" BPOGV="1" LPCX="0.36784" LPCY="0.73378" LPD="20.60208" LPS="1.09344" LPV="1" RPCX="0.61461" RPCY="0.73083" RPD="19.18318" RPS="1.11069" RPV="1" LEYEX="-0.03551" LEYEY="-0.05167" LEYEZ="0.70368" LPUPILD="0.00437" LPUPILV="1" REYEX="0.03041" REYEY="-0.05121" REYEZ="0.70540" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63506" FPOGY="0.37792" FPOGS="5909.12012" FPOGD="0.16846" FPOGID="14539" FPOGV="1" LPOGX="0.63099" LPOGY="0.35295" LPOGV="1" RPOGX="0.65342" RPOGY="0.37451" RPOGV="1" BPOGX="0.64221" BPOGY="0.36373" BPOGV="1" LPCX="0.36785" LPCY="0.73378" LPD="20.59102" LPS="1.11965" LPV="1" RPCX="0.61456" RPCY="0.73068" RPD="19.30164" RPS="1.13691" RPV="1" LEYEX="-0.03551" LEYEY="-0.05167" LEYEZ="0.70368" LPUPILD="0.00432" LPUPILV="1" REYEX="0.03041" REYEY="-0.05121" REYEZ="0.70540" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63542" FPOGY="0.37655" FPOGS="5909.12012" FPOGD="0.17480" FPOGID="14539" FPOGV="1" LPOGX="0.62942" LPOGY="0.32967" LPOGV="1" RPOGX="0.66002" RPOGY="0.35199" RPOGV="1" BPOGX="0.64472" BPOGY="0.34083" BPOGV="1" LPCX="0.36790" LPCY="0.73371" LPD="20.52884" LPS="1.15610" LPV="1" RPCX="0.61456" RPCY="0.73070" RPD="19.29723" RPS="1.17336" RPV="1" LEYEX="-0.03630" LEYEY="-0.05284" LEYEZ="0.72042" LPUPILD="0.00434" LPUPILV="1" REYEX="0.03041" REYEY="-0.05111" REYEZ="0.70540" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63507" FPOGY="0.37534" FPOGS="5909.12012" FPOGD="0.18066" FPOGID="14539" FPOGV="1" LPOGX="0.61323" LPOGY="0.33028" LPOGV="1" RPOGX="0.63780" RPOGY="0.35502" RPOGV="1" BPOGX="0.62551" BPOGY="0.34265" BPOGV="1" LPCX="0.36803" LPCY="0.73381" LPD="20.70842" LPS="1.18360" LPV="1" RPCX="0.61470" RPCY="0.73069" RPD="19.37195" RPS="1.18360" RPV="1" LEYEX="-0.03630" LEYEY="-0.05284" LEYEZ="0.72042" LPUPILD="0.00435" LPUPILV="1" REYEX="0.03041" REYEY="-0.05111" REYEZ="0.70540" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63422" FPOGY="0.37361" FPOGS="5909.12012" FPOGD="0.18750" FPOGID="14539" FPOGV="1" LPOGX="0.57573" LPOGY="0.34017" LPOGV="1" RPOGX="0.64528" RPOGY="0.31034" RPOGV="1" BPOGX="0.61051" BPOGY="0.32526" BPOGV="1" LPCX="0.36803" LPCY="0.73387" LPD="20.81234" LPS="1.19384" LPV="1" RPCX="0.61484" RPCY="0.73076" RPD="18.87379" RPS="1.19384" RPV="1" LEYEX="-0.03630" LEYEY="-0.05284" LEYEZ="0.72042" LPUPILD="0.00436" LPUPILV="1" REYEX="0.03041" REYEY="-0.05111" REYEZ="0.70540" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63342" FPOGY="0.37219" FPOGS="5909.12012" FPOGD="0.19385" FPOGID="14539" FPOGV="1" LPOGX="0.57649" LPOGY="0.34556" LPOGV="1" RPOGX="0.64380" RPOGY="0.31610" RPOGV="1" BPOGX="0.61014" BPOGY="0.33083" BPOGV="1" LPCX="0.36801" LPCY="0.73397" LPD="20.34807" LPS="1.18488" LPV="1" RPCX="0.61491" RPCY="0.73083" RPD="18.77407" RPS="1.18488" RPV="1" LEYEX="-0.03393" LEYEY="-0.04965" LEYEZ="0.67546" LPUPILD="0.00433" LPUPILV="1" REYEX="0.03043" REYEY="-0.05135" REYEZ="0.70588" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63253" FPOGY="0.37058" FPOGS="5909.12012" FPOGD="0.20117" FPOGID="14539" FPOGV="1" LPOGX="0.57496" LPOGY="0.36012" LPOGV="1" RPOGX="0.63679" RPOGY="0.28453" RPOGV="1" BPOGX="0.60587" BPOGY="0.32233" BPOGV="1" LPCX="0.36804" LPCY="0.73411" LPD="20.77156" LPS="1.16568" LPV="1" RPCX="0.61474" RPCY="0.73103" RPD="19.19808" RPS="1.16568" RPV="1" LEYEX="-0.03393" LEYEY="-0.04965" LEYEZ="0.67546" LPUPILD="0.00435" LPUPILV="1" REYEX="0.03043" REYEY="-0.05135" REYEZ="0.70588" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
